alpha_1,alpha_2,imaginary,real
10080.036,4680.036,2.783873265,-0.662674514
20160.036,9360.036,2.784071611,-0.662365025
30240.036,14040.036,2.784137743,-0.662261828
34920.036,16200.036,2.784860351,-0.662196365
24840.036,11520.036,2.785100061,-0.662253696
14760.036,6840.036,2.785667546,-0.662389613
29520.036,13680.036,2.785803384,-0.662177439
34200.036,15840.036,2.786314713,-0.662121937
19440.036,9000.036,2.786599934,-0.662241149
24120.036,11160.036,2.787171182,-0.662150048
28800.036,13320.036,2.787557067,-0.662088447
33480.036,15480.036,2.787835217,-0.662044014
4680.036,2160.036,2.788688276,-0.663117677
9360.036,4320.036,2.78911877,-0.662443987
14040.036,6480.036,2.789262347,-0.662219266
18720.036,8640.036,2.789334149,-0.662106876
23400.036,10800.036,2.789377236,-0.662039432
28080.036,12960.036,2.789405962,-0.661994466
32760.036,15120.036,2.789426482,-0.661962345
32040.036,14760.036,2.791093563,-0.661876652
27360.036,12600.036,2.791358038,-0.661895064
22680.036,10440.036,2.791731851,-0.661921122
18000.036,8280.036,2.792300472,-0.66196084
31320.036,14400.036,2.792842011,-0.661786631
13320.036,6120.036,2.793269846,-0.662028774
26640.036,12240.036,2.79342218,-0.661789758
35280.036,16200.036,2.793995247,-0.661702203
21960.036,10080.036,2.794250557,-0.661794286
30600.036,14040.036,2.794677931,-0.661691946
8640.036,3960.036,2.795294165,-0.662171543
17280.036,7920.036,2.795529766,-0.661801427
25920.036,11880.036,2.795608323,-0.661678007
34560.036,15840.036,2.795647606,-0.661616289
33120.036,720.036,2.796590974,-0.666996426
29880.036,13680.036,2.796608055,-0.661592226
21240.036,9720.036,2.796951124,-0.661657969
33840.036,15480.036,2.797374873,-0.661526334
12600.036,5760.036,2.797765434,-0.66181434
25200.036,11520.036,2.797927611,-0.661559202
16560.036,360.036,2.797941587,-0.672530366
29160.036,13320.036,2.798639824,-0.661487056
16560.036,7560.036,2.799058618,-0.661626711
33120.036,15120.036,2.799182261,-0.661432047
20520.036,9360.036,2.799853983,-0.661511068
24480.036,11160.036,2.800392588,-0.661432653
28440.036,12960.036,2.800781485,-0.66137598
32400.036,14760.036,2.801075475,-0.661333109
3960.036,1800.036,2.802151124,-0.662664304
7920.036,3600.036,2.802670737,-0.661844614
11880.036,5400.036,2.802844053,-0.661571154
15840.036,7200.036,2.802930732,-0.66143438
19800.036,9000.036,2.802982747,-0.661352302
23760.036,10800.036,2.803017426,-0.661297577
27720.036,12600.036,2.803042198,-0.661258485
31680.036,14400.036,2.803060777,-0.661229165
35640.036,16200.036,2.803075229,-0.661206359
34920.036,15840.036,2.804923142,-0.661108887
30960.036,14040.036,2.805145053,-0.661119827
27000.036,12240.036,2.805432173,-0.661134
23040.036,10440.036,2.805818194,-0.661153085
19080.036,8640.036,2.806364849,-0.661180173
34200.036,15480.036,2.806854562,-0.661006824
15120.036,6840.036,2.807198748,-0.661221631
30240.036,13680.036,2.807335892,-0.661004665
26280.036,11880.036,2.807962822,-0.661001881
11160.036,5040.036,2.808626971,-0.661293022
22320.036,10080.036,2.808813192,-0.660998157
33480.036,15120.036,2.80887528,-0.660899839
29520.036,13320.036,2.809641679,-0.6608832
18360.036,8280.036,2.810032355,-0.660992923
32760.036,720.036,2.810535076,-0.666279704
25560.036,11520.036,2.81064694,-0.660861406
32760.036,14760.036,2.810991636,-0.660787568
7200.036,3240.036,2.81163665,-0.661445061
14400.036,6480.036,2.811926647,-0.660985035
21600.036,9720.036,2.812023347,-0.660831622
28800.036,12960.036,2.812071704,-0.660754901
32040.036,14400.036,2.81321058,-0.660669609
24840.036,11160.036,2.813498921,-0.660711755
17640.036,7920.036,2.814022975,-0.66078847
35280.036,15840.036,2.814141771,-0.660599765
28080.036,12600.036,2.814636284,-0.660619176
10440.036,4680.036,2.815271588,-0.66097184
20880.036,9360.036,2.815472704,-0.660652125
31320.036,14040.036,2.815539759,-0.660545519
34560.036,15480.036,2.816274765,-0.66048552
24120.036,10800.036,2.816535019,-0.660552003
13680.036,6120.036,2.817192976,-0.66072035
27360.036,12240.036,2.817346911,-0.660475362
30600.036,13680.036,2.817987592,-0.660414808
16920.036,7560.036,2.818381371,-0.660564332
33840.036,15120.036,2.818506054,-0.660365758
20160.036,9000.036,2.819189027,-0.660458095
23400.036,10440.036,2.819773653,-0.660381091
26640.036,11880.036,2.820216424,-0.660322714
29880.036,13320.036,2.820563383,-0.660276933
33120.036,14760.036,2.820842594,-0.66024007
3240.036,1440.036,2.822112505,-0.66199131
6480.036,2880.036,2.822767472,-0.660945694
9720.036,4320.036,2.822985969,-0.660596786
12960.036,5760.036,2.82309525,-0.660422264
16200.036,7200.036,2.823160829,-0.660317528
19440.036,8640.036,2.823204552,-0.660247695
22680.036,10080.036,2.823235786,-0.660197809
25920.036,11520.036,2.823259212,-0.660160393
29160.036,12960.036,2.823277433,-0.66013129
32400.036,14400.036,2.82329201,-0.660108006
35640.036,15840.036,2.823303937,-0.660088956
32400.036,720.036,2.824649557,-0.665543164
34920.036,15480.036,2.825635954,-0.659962457
31680.036,14040.036,2.825862681,-0.659969069
16200.036,360.036,2.82600513,-0.671177786
28440.036,12600.036,2.826141177,-0.659977202
25200.036,11160.036,2.826491455,-0.659987452
21960.036,9720.036,2.826945374,-0.660000767
18720.036,8280.036,2.82755692,-0.660018764
34200.036,15120.036,2.828075088,-0.659829843
15480.036,6840.036,2.82842545,-0.66004444
30960.036,13680.036,2.828563839,-0.659822708
27720.036,12240.036,2.829167349,-0.659813916
12240.036,5400.036,2.829756034,-0.66008404
24480.036,10800.036,2.829931412,-0.659802815
33480.036,14760.036,2.830628893,-0.659690658
21240.036,9360.036,2.830929926,-0.659788356
30240.036,13320.036,2.831405674,-0.659668313
9000.036,3960.036,2.83205101,-0.660153092
18000.036,7920.036,2.83229036,-0.659768748
27000.036,11880.036,2.832370167,-0.659640584
32760.036,14400.036,2.833305646,-0.659544402
23760.036,10440.036,2.833599764,-0.659605256
14760.036,6480.036,2.834253039,-0.659740643
29520.036,12960.036,2.834399467,-0.659505206
35280.036,15480.036,2.834938593,-0.659437672
20520.036,9000.036,2.835221181,-0.65955871
26280.036,11520.036,2.83576556,-0.659456251
32040.036,14040.036,2.836114444,-0.659390525
5760.036,2520.036,2.836954758,-0.660303846
11520.036,5040.036,2.837331545,-0.659697001
17280.036,7560.036,2.837457197,-0.659494597
23040.036,10080.036,2.837520034,-0.659393372
28800.036,12600.036,2.837557739,-0.65933263
34560.036,15120.036,2.837582877,-0.659292132
32040.036,720.036,2.83893725,-0.664786138
31320.036,13680.036,2.839065302,-0.659228415
25560.036,11160.036,2.839371429,-0.659259837
19800.036,8640.036,2.839855958,-0.659309646
33840.036,14760.036,2.840351061,-0.659139371
14040.036,6120.036,2.84073897,-0.659400658
28080.036,12240.036,2.840894422,-0.659149735
22320.036,9720.036,2.841719085,-0.65916555
30600.036,13320.036,2.842169273,-0.659057396
8280.036,3600.036,2.842855348,-0.659620054
16560.036,7200.036,2.84311979,-0.659192647
24840.036,10800.036,2.843207965,-0.659050118
33120.036,14400.036,2.843252057,-0.658978842
35640.036,15480.036,2.84418314,-0.6589112
27360.036,11880.036,2.844425069,-0.658955571
19080.036,8280.036,2.844877213,-0.659038598
29880.036,12960.036,2.845438587,-0.658876712
10800.036,4680.036,2.846024041,-0.659249781
21600.036,9360.036,2.846227741,-0.658919924
32400.036,14040.036,2.846295658,-0.658809936
34920.036,15120.036,2.847029909,-0.658752663
24120.036,10440.036,2.847298024,-0.658825696
13320.036,5760.036,2.848001443,-0.659017624
26640.036,11520.036,2.848167093,-0.658749066
29160.036,12600.036,2.848886813,-0.658685525
15840.036,6840.036,2.849353061,-0.658858454
31680.036,13680.036,2.849492637,-0.658631983
34200.036,14760.036,2.850009619,-0.658586252
18360.036,7920.036,2.850335372,-0.658742527
20880.036,9000.036,2.851081543,-0.658654329
23400.036,10080.036,2.851667587,-0.658584974
25920.036,11160.036,2.852140055,-0.658529006
28440.036,12240.036,2.852529045,-0.658482891
30960.036,13320.036,2.852854886,-0.658444237
33480.036,14400.036,2.853131802,-0.658411368
31680.036,720.036,2.85340102,-0.664007929
15840.036,360.036,2.854761263,-0.669746605
2520.036,1080.036,2.854772604,-0.660888988
5040.036,2160.036,2.855657277,-0.659448556
7560.036,3240.036,2.855952473,-0.658967735
10080.036,4320.036,2.856100129,-0.658727198
12600.036,5400.036,2.85618874,-0.658582835
15120.036,6480.036,2.856247822,-0.658486576
17640.036,7560.036,2.856290028,-0.658417811
20160.036,8640.036,2.856321684,-0.658366233
22680.036,9720.036,2.856346306,-0.658326114
25200.036,10800.036,2.856366005,-0.658294017
27720.036,11880.036,2.856382123,-0.658267754
30240.036,12960.036,2.856395554,-0.658245868
32760.036,14040.036,2.85640692,-0.658227349
35280.036,15120.036,2.856416662,-0.658211475
34560.036,14760.036,2.859605081,-0.658031341
32040.036,13680.036,2.859846489,-0.658033461
29520.036,12600.036,2.860129225,-0.658035953
27000.036,11520.036,2.860464893,-0.658038925
24480.036,10440.036,2.860869893,-0.658042528
21960.036,9360.036,2.861368179,-0.65804699
19440.036,8280.036,2.86199618,-0.658052656
16920.036,7200.036,2.862812123,-0.658060092
33840.036,14400.036,2.862945427,-0.657842026
31320.036,13320.036,2.863463208,-0.657828892
14400.036,6120.036,2.863915224,-0.658070275
28800.036,12240.036,2.864072112,-0.657813456
26280.036,11160.036,2.864798514,-0.657795055
11880.036,5040.036,2.865489444,-0.65808507
23760.036,10080.036,2.865680055,-0.657772745
35640.036,15120.036,2.865743607,-0.657668606
33120.036,14040.036,2.86644882,-0.657642812
21240.036,9000.036,2.866772378,-0.657745134
30600.036,12960.036,2.867271118,-0.657612735
9360.036,3960.036,2.867918544,-0.658108506
31320.036,720.036,2.868043758,-0.663207817
18720.036,7920.036,2.868161345,-0.657710074
28080.036,11880.036,2.868242301,-0.657577212
34920.036,14760.036,2.869137947,-0.65747468
25560.036,10800.036,2.869406828,-0.657534617
16200.036,6840.036,2.869986782,-0.657664085
32400.036,13680.036,2.870127489,-0.657432903
23040.036,9720.036,2.870828818,-0.657482603
29880.036,12600.036,2.871285782,-0.657383982
6840.036,2880.036,2.87215844,-0.658151188
13680.036,5760.036,2.872492777,-0.657601114
20520.036,8640.036,2.872604266,-0.657417659
27360.036,11520.036,2.872660018,-0.657325914
34200.036,14400.036,2.872693472,-0.657270861
31680.036,13320.036,2.873994919,-0.657211417
24840.036,10440.036,2.87431679,-0.657255868
18000.036,7560.036,2.874883659,-0.65733428
29160.036,12240.036,2.8755245,-0.657141501
11160.036,4680.036,2.87614711,-0.657509628
22320.036,9360.036,2.876353215,-0.657169714
33480.036,14040.036,2.876421933,-0.657056373
26640.036,11160.036,2.877347963,-0.657058078
15480.036,6480.036,2.877917042,-0.657223319
30960.036,12960.036,2.878066011,-0.656977374
35280.036,14760.036,2.878608713,-0.65691631
19800.036,8280.036,2.878916675,-0.657061173
24120.036,10080.036,2.879559004,-0.656956815
28440.036,11880.036,2.880006554,-0.656884024
32760.036,13680.036,2.880336256,-0.656830359
4320.036,1800.036,2.881437061,-0.658252547
8640.036,3600.036,2.881973679,-0.657364608
12960.036,5400.036,2.882152661,-0.657068379
17280.036,7200.036,2.882242172,-0.656920217
21600.036,9000.036,2.882295885,-0.656831305
25920.036,10800.036,2.882331697,-0.656772024
30240.036,12600.036,2.882357278,-0.656729677
34560.036,14400.036,2.882376464,-0.656697915
30960.036,720.036,2.882868378,-0.662385056
15480.036,360.036,2.884232948,-0.668231305
32040.036,13320.036,2.884450683,-0.656591869
27720.036,11520.036,2.884753503,-0.65661012
23400.036,9720.036,2.885168351,-0.656635162
19080.036,7920.036,2.885771505,-0.656671655
33840.036,14040.036,2.886326827,-0.656468079
14760.036,6120.036,2.886728818,-0.656729778
29520.036,12240.036,2.886887065,-0.656467101
25200.036,10440.036,2.887640105,-0.656465833
35640.036,14760.036,2.888017863,-0.656356271
10440.036,4320.036,2.888481864,-0.65683686
20880.036,8640.036,2.888706165,-0.656464131
31320.036,12960.036,2.888780951,-0.656339845
27000.036,11160.036,2.889789529,-0.656318171
16560.036,6840.036,2.890331618,-0.656461748
33120.036,13680.036,2.890473399,-0.656225882
22680.036,9360.036,2.891184769,-0.656288259
28800.036,11880.036,2.891675811,-0.656188268
34920.036,14400.036,2.891994923,-0.656123234
6120.036,2520.036,2.892728365,-0.657099728
12240.036,5040.036,2.893113366,-0.656458262
18360.036,7560.036,2.893241755,-0.656244311
24480.036,10080.036,2.89330596,-0.656137311
30600.036,12600.036,2.893344487,-0.656073104
32400.036,13320.036,2.894831156,-0.655970304
26280.036,10800.036,2.895141846,-0.656006341
20160.036,8280.036,2.895641463,-0.656064381
34200.036,14040.036,2.896164058,-0.655877979
14040.036,5760.036,2.896577621,-0.656173424
28080.036,11520.036,2.896746359,-0.655891629
21960.036,9000.036,2.897654203,-0.655913023
30600.036,720.036,2.897877813,-0.661538869
29880.036,12240.036,2.898160646,-0.655790325
7920.036,3240.036,2.898966336,-0.656453393
15840.036,6480.036,2.899266503,-0.655951358
23760.036,9720.036,2.899366592,-0.655783935
31680.036,12960.036,2.899416642,-0.655700208
33480.036,13680.036,2.900539513,-0.655619523
25560.036,10440.036,2.900841191,-0.655672538
17640.036,7200.036,2.901414126,-0.655773375
35280.036,14400.036,2.901549359,-0.655546862
27360.036,11160.036,2.902124315,-0.655575428
9720.036,3960.036,2.902923014,-0.656039912
19440.036,7920.036,2.903168975,-0.655627536
29160.036,11880.036,2.903250984,-0.655490024
30960.036,12600.036,2.90424817,-0.655414329
21240.036,8640.036,2.904629771,-0.655505853
32760.036,13320.036,2.90513698,-0.655346776
11520.036,4680.036,2.905656373,-0.655752668
23040.036,9360.036,2.90586471,-0.655402785
34560.036,14040.036,2.905934171,-0.655286119
24840.036,10080.036,2.906922413,-0.655314364
13320.036,5400.036,2.907657786,-0.655541509
26640.036,10800.036,2.907838481,-0.655237675
28440.036,11520.036,2.908639577,-0.655170528
15120.036,6120.036,2.90918654,-0.655379743
30240.036,12240.036,2.909346067,-0.655111247
32040.036,12960.036,2.909973777,-0.655058526
16920.036,6840.036,2.910392387,-0.655251853
33840.036,13680.036,2.910535186,-0.655011333
35640.036,14400.036,2.911040273,-0.654968842
18720.036,7560.036,2.911367862,-0.655148209
20520.036,8280.036,2.912173226,-0.655062511
22320.036,9000.036,2.912849408,-0.654990471
30240.036,720.036,2.913075013,-0.660668456
24120.036,9720.036,2.913425183,-0.654929064
25920.036,10440.036,2.913921368,-0.654876098
27720.036,11160.036,2.9143534,-0.654829945
15120.036,360.036,2.914443507,-0.666625948
29520.036,11880.036,2.914732964,-0.654789369
31320.036,12600.036,2.915069072,-0.654753418
33120.036,13320.036,2.915368782,-0.654721342
34920.036,14040.036,2.915637704,-0.654692548
1800.036,720.036,2.917886875,-0.658760068
3600.036,1440.036,2.919244098,-0.6564629
5400.036,2160.036,2.91969717,-0.65569556
7200.036,2880.036,2.919923831,-0.655311586
9000.036,3600.036,2.920059868,-0.655081104
10800.036,4320.036,2.920150576,-0.654927409
12600.036,5040.036,2.920215375,-0.654817607
14400.036,5760.036,2.920263979,-0.654735244
16200.036,6480.036,2.920301785,-0.654671178
18000.036,7200.036,2.920332031,-0.654619921
19800.036,7920.036,2.920356779,-0.654577981
21600.036,8640.036,2.920377404,-0.654543029
23400.036,9360.036,2.920394855,-0.654513453
25200.036,10080.036,2.920409814,-0.654488101
27000.036,10800.036,2.920422779,-0.654466128
28800.036,11520.036,2.920434124,-0.654446902
30600.036,12240.036,2.920444133,-0.654429937
32400.036,12960.036,2.920453031,-0.654414857
34200.036,13680.036,2.920460993,-0.654401364
35280.036,14040.036,2.925275183,-0.654097314
33480.036,13320.036,2.925527183,-0.654094058
31680.036,12600.036,2.925807925,-0.654090436
29880.036,11880.036,2.926122624,-0.654086383
28080.036,11160.036,2.926477837,-0.654081816
26280.036,10440.036,2.926881927,-0.654076631
24480.036,9720.036,2.927345726,-0.654070693
22680.036,9000.036,2.927883524,-0.654063827
29880.036,720.036,2.928462938,-0.659772983
20880.036,8280.036,2.928514567,-0.654055797
19080.036,7560.036,2.929265407,-0.654046277
17280.036,6840.036,2.930173733,-0.654034813
34560.036,13680.036,2.930317498,-0.653789667
32760.036,12960.036,2.930855072,-0.653769262
15480.036,6120.036,2.931294902,-0.654020742
30960.036,12240.036,2.931455635,-0.653746468
29160.036,11520.036,2.932130948,-0.653720838
13680.036,5400.036,2.93271365,-0.654003063
27360.036,10800.036,2.932895893,-0.653691807
25560.036,10080.036,2.933769582,-0.65365865
11880.036,4680.036,2.93456658,-0.653980184
23760.036,9360.036,2.934776978,-0.653620422
35640.036,14040.036,2.934847127,-0.653500462
33840.036,13320.036,2.935612788,-0.653464979
21960.036,8640.036,2.935951319,-0.653575862
32040.036,12600.036,2.936465445,-0.65342545
10080.036,3960.036,2.937089008,-0.653949428
20160.036,7920.036,2.93733785,-0.653523255
30240.036,11880.036,2.937420819,-0.653381143
28440.036,11160.036,2.93849866,-0.653331135
18360.036,7200.036,2.938999795,-0.653460205
26640.036,10440.036,2.939724128,-0.65327425
34920.036,13680.036,2.940105257,-0.653176293
8280.036,3240.036,2.940723789,-0.653905901
16560.036,6480.036,2.94102826,-0.653383261
24840.036,9720.036,2.941129783,-0.653208966
33120.036,12960.036,2.94118055,-0.653121803
31320.036,12240.036,2.942381346,-0.653060911
23040.036,9000.036,2.942758517,-0.653133273
14760.036,5760.036,2.943559518,-0.653287261
29520.036,11520.036,2.943730978,-0.652992421
29520.036,720.036,2.944044556,-0.65885159
21240.036,8280.036,2.944668012,-0.653044468
27720.036,10800.036,2.945258947,-0.652914814
14760.036,360.036,2.945416503,-0.66492415
34200.036,13320.036,2.945626193,-0.65283416
6480.036,2520.036,2.946414828,-0.653839646
12960.036,5040.036,2.946806948,-0.653164129
19440.036,7560.036,2.946937709,-0.65293882
25920.036,10080.036,2.947003099,-0.652826141
32400.036,12600.036,2.947042336,-0.652758525
30600.036,11880.036,2.948628388,-0.652673727
24120.036,9360.036,2.949012805,-0.652723853
17640.036,6840.036,2.94968014,-0.652811037
35280.036,13680.036,2.949824817,-0.652561294
28800.036,11160.036,2.950416878,-0.652577996
11160.036,4320.036,2.951124566,-0.653000472
22320.036,8640.036,2.951353709,-0.652604556
33480.036,12960.036,2.951430108,-0.652472538
27000.036,10440.036,2.952449203,-0.652469071
15840.036,6120.036,2.953060161,-0.65265335
31680.036,12240.036,2.953222026,-0.652373338
20520.036,7920.036,2.95411503,-0.652463622
25200.036,9720.036,2.954778877,-0.652344024
29880.036,11520.036,2.955235124,-0.652261737
34560.036,13320.036,2.955567985,-0.652201657
4680.036,1800.036,2.956595143,-0.653726996
9360.036,3600.036,2.957145727,-0.652772354
14040.036,5400.036,2.95732936,-0.652453871
18720.036,7200.036,2.957421195,-0.652294579
23400.036,9000.036,2.957476303,-0.652198988
28080.036,10800.036,2.957513044,-0.652135253
32760.036,12600.036,2.957539289,-0.652089726
35640.036,13680.036,2.959476712,-0.651944721
30960.036,11880.036,2.959746152,-0.651964215
29160.036,720.036,2.95982283,-0.657903383
26280.036,10080.036,2.960111717,-0.6519907
21600.036,8280.036,2.960636015,-0.652028756
16920.036,6480.036,2.961451102,-0.652088088
33840.036,12960.036,2.961604374,-0.651821528
29160.036,11160.036,2.962233479,-0.651822495
12240.036,4680.036,2.962891723,-0.652193456
24480.036,9360.036,2.96310402,-0.651823906
32040.036,12240.036,2.963978421,-0.65168382
19800.036,7560.036,2.964387984,-0.651826141
27360.036,10440.036,2.965058357,-0.65166121
34920.036,13320.036,2.965438739,-0.651567525
7560.036,2880.036,2.966126343,-0.652432381
15120.036,5760.036,2.966471586,-0.65183016
22680.036,8640.036,2.966586708,-0.651629314
30240.036,11520.036,2.966644276,-0.651528871
33120.036,12600.036,2.96795698,-0.651419118
25560.036,9720.036,2.968294496,-0.651476009
18000.036,6840.036,2.968915935,-0.651580934
28440.036,10800.036,2.969659261,-0.651353229
10440.036,3960.036,2.970439628,-0.651839163
20880.036,7920.036,2.970691079,-0.651399345
31320.036,11880.036,2.970774918,-0.651252683
34200.036,12960.036,2.971703967,-0.651168833
23760.036,9000.036,2.972038748,-0.65126115
13320.036,5040.036,2.972899026,-0.651498851
26640.036,10080.036,2.973096758,-0.651152454
29520.036,11160.036,2.973949433,-0.651064724
16200.036,6120.036,2.974488337,-0.651278134
32400.036,12240.036,2.974651261,-0.650992427
35280.036,13320.036,2.975239019,-0.65093182
19080.036,7200.036,2.97559989,-0.651123392
28800.036,720.036,2.975800721,-0.656927439
21960.036,8280.036,2.976420963,-0.651008891
24840.036,9360.036,2.977052263,-0.650920739
14400.036,360.036,2.977175571,-0.663119054
27720.036,10440.036,2.977552767,-0.65085078
30600.036,11520.036,2.977959308,-0.650793909
33480.036,12600.036,2.978296076,-0.650746767
2880.036,1080.036,2.980035306,-0.653497166
5760.036,2160.036,2.980958876,-0.651871693
8640.036,3240.036,2.981267017,-0.651329107
11520.036,4320.036,2.981421141,-0.65105767
14400.036,5400.036,2.981513632,-0.650894763
17280.036,6480.036,2.9815753,-0.650786139
20160.036,7560.036,2.981619352,-0.650708541
23040.036,8640.036,2.981652393,-0.650650337
25920.036,9720.036,2.981678092,-0.650605065
28800.036,10800.036,2.981698653,-0.650568845
31680.036,11880.036,2.981715475,-0.650539209
34560.036,12960.036,2.981729495,-0.650514512
35640.036,13320.036,2.984969382,-0.650294596
32760.036,12240.036,2.985241264,-0.650299231
29880.036,11160.036,2.985565687,-0.650304777
27000.036,10080.036,2.985959511,-0.650311532
24120.036,9000.036,2.986447672,-0.650319938
21240.036,7920.036,2.987068678,-0.650330686
18360.036,6840.036,2.9878853,-0.65034491
33840.036,12600.036,2.988557229,-0.650072738
15480.036,5760.036,2.989007243,-0.650364623
30960.036,11520.036,2.989181076,-0.650056935
28080.036,10440.036,2.989933586,-0.650037896
12600.036,4680.036,2.990645105,-0.650393754
25200.036,9360.036,2.990859139,-0.65001451
34920.036,12960.036,2.991681553,-0.649858625
28440.036,720.036,2.99198117,-0.655922803
22320.036,8280.036,2.992025177,-0.6499851
32040.036,11880.036,2.9925686,-0.649823871
9720.036,3600.036,2.993261002,-0.650441155
19440.036,7200.036,2.993539421,-0.649946993
29160.036,10800.036,2.993632253,-0.649782203
26280.036,9720.036,2.994931085,-0.649731331
16560.036,6120.036,2.995585222,-0.649895663
33120.036,12240.036,2.995749135,-0.649604303
23400.036,8640.036,2.996552787,-0.649667827
30240.036,11160.036,2.997083172,-0.649542748
6840.036,2520.036,2.998103852,-0.650531765
13680.036,5040.036,2.998502052,-0.649822788
20520.036,7560.036,2.998634836,-0.64958632
27360.036,10080.036,2.998701238,-0.649468059
34200.036,12600.036,2.998741083,-0.649397094
31320.036,11520.036,3.00031042,-0.649318035
24480.036,9000.036,3.000704848,-0.649375531
17640.036,6480.036,3.001405671,-0.64947789
35280.036,12960.036,3.001560729,-0.649201232
28440.036,10440.036,3.002201941,-0.649222671
10800.036,3960.036,3.002996632,-0.649711212
21600.036,7920.036,3.003250432,-0.649257905
32400.036,11880.036,3.003335053,-0.649106745
25560.036,9360.036,3.004526211,-0.649105378
14760.036,5400.036,3.005274818,-0.649326563
29520.036,10800.036,3.005461074,-0.648993406
33480.036,12240.036,3.006175565,-0.648907712
18720.036,6840.036,3.006592284,-0.649103371
22680.036,8280.036,3.007450915,-0.648957613
26640.036,9720.036,3.008054859,-0.648854949
28080.036,720.036,3.008367096,-0.654888485
30600.036,11160.036,3.008502799,-0.648778729
34560.036,12600.036,3.008848267,-0.648719902
14040.036,360.036,3.009744209,-0.661203306
3960.036,1440.036,3.010124831,-0.650772933
7920.036,2880.036,3.010823614,-0.649519024
11880.036,4320.036,3.011056699,-0.649100614
15840.036,5760.036,3.01117327,-0.648891327
19800.036,7200.036,3.011243222,-0.648765728
23760.036,8640.036,3.011289861,-0.648681984
27720.036,10080.036,3.011323176,-0.648622162
31680.036,11520.036,3.011348163,-0.648577292
35640.036,12960.036,3.011367599,-0.648542392
32760.036,11880.036,3.014015581,-0.648387909
28800.036,10440.036,3.014358938,-0.648405219
24840.036,9000.036,3.014812008,-0.648428105
20880.036,7560.036,3.015437376,-0.648459778
16920.036,6120.036,3.016356401,-0.648506501
33840.036,12240.036,3.016521234,-0.64820953
29880.036,10800.036,3.017186107,-0.648202557
12960.036,4680.036,3.017839391,-0.648582342
25920.036,9360.036,3.018055007,-0.6481935
34920.036,12600.036,3.018879402,-0.648041225
21960.036,7920.036,3.019238873,-0.648181263
30960.036,11160.036,3.019825463,-0.648012813
9000.036,3240.036,3.020635245,-0.648726827
18000.036,6480.036,3.020946868,-0.648163817
27000.036,9720.036,3.021050773,-0.647976059
32040.036,11520.036,3.022295115,-0.647834792
23040.036,8280.036,3.022700377,-0.647926656
14040.036,5040.036,3.023626013,-0.64813695
28080.036,10080.036,3.023826531,-0.647773966
33120.036,11880.036,3.024610918,-0.647667439
27720.036,720.036,3.024961386,-0.653823465
19080.036,6840.036,3.025040804,-0.647856719
24120.036,8640.036,3.025865537,-0.647693008
29160.036,10440.036,3.026405657,-0.647585653
34200.036,12240.036,3.02678681,-0.647509826
5040.036,1800.036,3.027871863,-0.649109992
10080.036,3600.036,3.028433592,-0.648090281
15120.036,5400.036,3.028620933,-0.647750091
20160.036,7200.036,3.028714622,-0.647579942
25200.036,9000.036,3.028770841,-0.647477836
30240.036,10800.036,3.028808323,-0.647409758
35280.036,12600.036,3.028835097,-0.647361127
31320.036,11160.036,3.031052039,-0.647245093
26280.036,9360.036,3.031447021,-0.647279033
21240.036,7560.036,3.032029824,-0.647329211
16200.036,5760.036,3.032976196,-0.647410946
32400.036,11520.036,3.033152068,-0.647090617
27360.036,9720.036,3.03392015,-0.647094801
11160.036,3960.036,3.034780571,-0.647567655
22320.036,7920.036,3.035036466,-0.647101018
33480.036,11880.036,3.035121785,-0.646945412
28440.036,10080.036,3.036212488,-0.646923596
17280.036,6120.036,3.036807265,-0.647111208
34560.036,12240.036,3.03697295,-0.64680867
23400.036,8280.036,3.037775706,-0.646892455
29520.036,10440.036,3.038343158,-0.646764085
35640.036,12600.036,3.038715952,-0.646679672
6120.036,2160.036,3.039577284,-0.647989831
12240.036,4320.036,3.040046813,-0.647130901
18360.036,6480.036,3.040203391,-0.64684439
24480.036,8640.036,3.040281692,-0.646701097
30600.036,10800.036,3.040328677,-0.646615109
27360.036,720.036,3.04176688,-0.652726687
31680.036,11160.036,3.042183388,-0.64647566
25560.036,9000.036,3.042582998,-0.6465249
13680.036,360.036,3.043145509,-0.659169033
19440.036,6840.036,3.043234656,-0.646605354
32760.036,11520.036,3.043919803,-0.646344851
13320.036,4680.036,3.044486666,-0.646760474
26640.036,9360.036,3.044703713,-0.646362131
33840.036,11880.036,3.045548889,-0.646221904
20520.036,7200.036,3.045956853,-0.646389978
27720.036,9720.036,3.046664289,-0.646211314
34920.036,12240.036,3.047080297,-0.646106132
7200.036,2520.036,3.047877183,-0.647184162
14400.036,5040.036,3.048280475,-0.646442339
21600.036,7560.036,3.048414955,-0.646194917
28800.036,10080.036,3.048482204,-0.646071177
29880.036,10440.036,3.05017248,-0.645940628
22680.036,7920.036,3.050645611,-0.646017426
15480.036,5400.036,3.051559675,-0.646166159
30960.036,10800.036,3.051748103,-0.645818713
23760.036,8280.036,3.052678991,-0.645855236
32040.036,11160.036,3.053220354,-0.645704605
8280.036,2880.036,3.054068897,-0.646576908
16560.036,5760.036,3.054422312,-0.64592415
24840.036,8640.036,3.054540155,-0.645706449
33120.036,11520.036,3.054599083,-0.645597577
34200.036,11880.036,3.055892926,-0.645496991
25920.036,9000.036,3.05625009,-0.645569472
17640.036,6120.036,3.056943016,-0.645710342
35280.036,12240.036,3.057109487,-0.645402281
