alpha_1,alpha_2,Imag,Real
1080.036,24840.036,0.92786392,-0.070053933
1080.036,25200.036,0.927587348,-0.070054086
1080.036,25560.036,0.927318486,-0.070054235
1080.036,25920.036,0.927057015,-0.070054381
1080.036,26280.036,0.926802635,-0.070054522
1080.036,26640.036,0.926555062,-0.07005466
1080.036,27000.036,0.926314025,-0.070054794
1080.036,27360.036,0.92607927,-0.070054925
1080.036,27720.036,0.925850553,-0.070055053
1080.036,28080.036,0.925627645,-0.070055177
1080.036,28440.036,0.925410327,-0.070055298
1080.036,28800.036,0.925198392,-0.070055417
1080.036,29160.036,0.924991642,-0.070055533
1080.036,29520.036,0.924789888,-0.070055646
1080.036,29880.036,0.924592953,-0.070055756
1080.036,30240.036,0.924400665,-0.070055864
1080.036,30600.036,0.924212861,-0.070055969
1080.036,30960.036,0.924029388,-0.070056072
1080.036,31320.036,0.923850096,-0.070056173
1080.036,31680.036,0.923674844,-0.070056271
1080.036,32040.036,0.923503498,-0.070056368
1080.036,32400.036,0.923335927,-0.070056462
1080.036,32760.036,0.92317201,-0.070056554
1080.036,33120.036,0.923011627,-0.070056645
1080.036,33480.036,0.922854665,-0.070056733
1080.036,33840.036,0.922701016,-0.07005682
1080.036,34200.036,0.922550577,-0.070056905
1080.036,34560.036,0.922403247,-0.070056988
1080.036,34920.036,0.922258932,-0.070057069
1080.036,35280.036,0.922117539,-0.070057149
1080.036,35640.036,0.921978982,-0.070057227
1440.036,0.036,0.070229019,-0.214077453
1440.036,360.036,1.988169177,-0.071528523
1440.036,720.036,1.563712647,-0.07015862
1440.036,1080.036,1.383590548,-0.069986413
1440.036,1440.036,1.282548986,-0.069953419
1440.036,1800.036,1.217466023,-0.069950543
1440.036,2160.036,1.171899943,-0.069955655
1440.036,2520.036,1.138156448,-0.069962742
1440.036,2880.036,1.112134912,-0.069969934
1440.036,3240.036,1.091442742,-0.069976638
1440.036,3600.036,1.074587131,-0.0699827
1440.036,3960.036,1.060587176,-0.069988121
1440.036,4320.036,1.048771179,-0.069992957
1440.036,4680.036,1.038663397,-0.069997273
1440.036,5040.036,1.029917279,-0.070001137
1440.036,5400.036,1.022274302,-0.070004609
1440.036,5760.036,1.015537638,-0.07000774
1440.036,6120.036,1.009554748,-0.070010574
1440.036,6480.036,1.00420557,-0.070013151
1440.036,6840.036,0.999394299,-0.070015502
1440.036,7200.036,0.995043545,-0.070017654
1440.036,7560.036,0.991090106,-0.070019632
1440.036,7920.036,0.987481855,-0.070021454
1440.036,8280.036,0.984175414,-0.070023138
1440.036,8640.036,0.981134388,-0.070024699
1440.036,9000.036,0.978328015,-0.07002615
1440.036,9360.036,0.975730115,-0.070027502
1440.036,9720.036,0.973318267,-0.070028764
1440.036,10080.036,0.971073155,-0.070029945
1440.036,10440.036,0.968978052,-0.070031052
1440.036,10800.036,0.967018397,-0.070032092
1440.036,11160.036,0.965181455,-0.070033071
1440.036,11520.036,0.963456041,-0.070033995
1440.036,11880.036,0.961832291,-0.070034867
1440.036,12240.036,0.960301469,-0.070035691
1440.036,12600.036,0.958855816,-0.070036473
1440.036,12960.036,0.957488411,-0.070037214
1440.036,13320.036,0.956193065,-0.070037918
1440.036,13680.036,0.954964226,-0.070038587
1440.036,14040.036,0.953796897,-0.070039225
1440.036,14400.036,0.952686569,-0.070039833
1440.036,14760.036,0.951629166,-0.070040413
1440.036,15120.036,0.95062099,-0.070040967
1440.036,15480.036,0.949658679,-0.070041497
1440.036,15840.036,0.948739172,-0.070042004
1440.036,16200.036,0.947859674,-0.07004249
1440.036,16560.036,0.947017629,-0.070042956
1440.036,16920.036,0.946210693,-0.070043403
1440.036,17280.036,0.945436714,-0.070043833
1440.036,17640.036,0.944693714,-0.070044246
1440.036,18000.036,0.943979867,-0.070044644
1440.036,18360.036,0.943293491,-0.070045026
1440.036,18720.036,0.942633029,-0.070045395
1440.036,19080.036,0.94199704,-0.07004575
1440.036,19440.036,0.941384189,-0.070046093
1440.036,19800.036,0.940793235,-0.070046424
1440.036,20160.036,0.940223024,-0.070046744
1440.036,20520.036,0.939672484,-0.070047053
1440.036,20880.036,0.939140613,-0.070047351
1440.036,21240.036,0.938626478,-0.07004764
1440.036,21600.036,0.938129205,-0.07004792
1440.036,21960.036,0.937647978,-0.070048191
1440.036,22320.036,0.937182032,-0.070048454
1440.036,22680.036,0.936730652,-0.070048709
1440.036,23040.036,0.936293163,-0.070048956
1440.036,23400.036,0.935868936,-0.070049195
1440.036,23760.036,0.935457375,-0.070049428
1440.036,24120.036,0.935057921,-0.070049654
1440.036,24480.036,0.934670048,-0.070049874
1440.036,24840.036,0.93429326,-0.070050087
1440.036,25200.036,0.933927088,-0.070050295
1440.036,25560.036,0.933571088,-0.070050497
1440.036,25920.036,0.933224844,-0.070050693
1440.036,26280.036,0.93288796,-0.070050885
1440.036,26640.036,0.93256006,-0.070051071
1440.036,27000.036,0.932240791,-0.070051253
1440.036,27360.036,0.931929815,-0.07005143
1440.036,27720.036,0.931626814,-0.070051602
1440.036,28080.036,0.931331485,-0.07005177
1440.036,28440.036,0.93104354,-0.070051934
1440.036,28800.036,0.930762706,-0.070052094
1440.036,29160.036,0.930488722,-0.070052251
1440.036,29520.036,0.930221341,-0.070052403
1440.036,29880.036,0.929960326,-0.070052552
1440.036,30240.036,0.929705453,-0.070052698
1440.036,30600.036,0.929456509,-0.07005284
1440.036,30960.036,0.929213287,-0.070052979
1440.036,31320.036,0.928975594,-0.070053115
1440.036,31680.036,0.928743242,-0.070053248
1440.036,32040.036,0.928516054,-0.070053378
1440.036,32400.036,0.92829386,-0.070053505
1440.036,32760.036,0.928076496,-0.07005363
1440.036,33120.036,0.927863806,-0.070053751
1440.036,33480.036,0.927655643,-0.070053871
1440.036,33840.036,0.927451862,-0.070053987
1440.036,34200.036,0.927252326,-0.070054102
1440.036,34560.036,0.927056905,-0.070054214
1440.036,34920.036,0.926865472,-0.070054324
1440.036,35280.036,0.926677906,-0.070054431
1440.036,35640.036,0.926494092,-0.070054537
1800.036,0.036,0.079196374,-0.185297742
1800.036,360.036,2.155605147,-0.071344705
1800.036,720.036,1.683846302,-0.070028956
1800.036,1080.036,1.476907186,-0.069896654
1800.036,1440.036,1.359130948,-0.069885539
1800.036,1800.036,1.282558186,-0.069896133
1800.036,2160.036,1.228580133,-0.069910309
1800.036,2520.036,1.18839364,-0.069923894
1800.036,2880.036,1.157269651,-0.069935964
1800.036,3240.036,1.132431373,-0.069946463
1800.036,3600.036,1.112137139,-0.069955561
1800.036,3960.036,1.095237368,-0.069963465
1800.036,4320.036,1.080941777,-0.069970367
1800.036,4680.036,1.068688711,-0.069976432
1800.036,5040.036,1.058067783,-0.069981794
1800.036,5400.036,1.048772015,-0.069986562
1800.036,5760.036,1.040567107,-0.069990828
1800.036,6120.036,1.033271077,-0.069994663
1800.036,6480.036,1.026740397,-0.069998128
1800.036,6840.036,1.02086032,-0.070001274
1800.036,7200.036,1.015537998,-0.070004141
1800.036,7560.036,1.010697485,-0.070006765
1800.036,7920.036,1.006276052,-0.070009175
1800.036,8280.036,1.002221426,-0.070011396
1800.036,8640.036,0.998489694,-0.070013448
1800.036,9000.036,0.995043697,-0.070015351
1800.036,9360.036,0.991851775,-0.07001712
1800.036,9720.036,0.988886785,-0.070018768
1800.036,10080.036,0.986125322,-0.070020307
1800.036,10440.036,0.983547098,-0.070021748
1800.036,10800.036,0.981134437,-0.0700231
1800.036,11160.036,0.978871868,-0.07002437
1800.036,11520.036,0.976745792,-0.070025566
1800.036,11880.036,0.974744206,-0.070026694
1800.036,12240.036,0.972856477,-0.07002776
1800.036,12600.036,0.971073148,-0.070028769
1800.036,12960.036,0.969385785,-0.070029725
1800.036,13320.036,0.967786836,-0.070030632
1800.036,13680.036,0.966269525,-0.070031494
1800.036,14040.036,0.96482775,-0.070032314
1800.036,14400.036,0.963456003,-0.070033095
1800.036,14760.036,0.962149299,-0.07003384
1800.036,15120.036,0.960903116,-0.070034551
1800.036,15480.036,0.959713342,-0.07003523
1800.036,15840.036,0.958576228,-0.07003588
1800.036,16200.036,0.957488353,-0.070036503
1800.036,16560.036,0.956446585,-0.070037099
1800.036,16920.036,0.95544805,-0.070037672
1800.036,17280.036,0.954490111,-0.070038221
1800.036,17640.036,0.953570341,-0.070038749
1800.036,18000.036,0.952686501,-0.070039257
1800.036,18360.036,0.951836526,-0.070039745
1800.036,18720.036,0.951018504,-0.070040215
1800.036,19080.036,0.950230667,-0.070040669
