alpha_1,alpha_2,imaginary part,real part
12240.036,25200.036,15.39845731,-2.470799292
6840.036,24480.036,15.39873954,-1.696971392
9360.036,33480.036,15.39939253,-1.697470725
11880.036,24480.036,15.39949813,-2.469435276
6120.036,12600.036,15.39973412,-2.47176806
17280.036,35640.036,15.4001493,-2.467645192
11520.036,23760.036,15.40059949,-2.467987711
16920.036,34920.036,15.40091104,-2.466623011
2520.036,9000.036,15.40105253,-1.700377806
5040.036,18000.036,15.40110514,-1.699604436
7560.036,27000.036,15.40112243,-1.699345694
16560.036,34200.036,15.4017035,-2.465557325
11160.036,23040.036,15.4017668,-2.466448679
5760.036,11880.036,15.40194955,-2.469013373
16200.036,33480.036,15.40252857,-2.464445297
10800.036,22320.036,15.40300616,-2.464809227
8280.036,29520.036,15.40308113,-1.701313822
15840.036,32760.036,15.40338829,-2.463283836
5760.036,20520.036,15.40392256,-1.702404543
15480.036,32040.036,15.40428489,-2.462069572
10440.036,21600.036,15.4043244,-2.463059197
5400.036,11160.036,15.40443834,-2.46589887
9000.036,32040.036,15.40471955,-1.702971785
15120.036,31320.036,15.40522077,-2.460798821
10080.036,20880.036,15.40572928,-2.461187013
3240.036,11520.036,15.40607143,-1.70519927
6480.036,23040.036,15.40610066,-1.704590914
9720.036,34560.036,15.40611025,-1.704387546
14760.036,30600.036,15.40619857,-2.459467547
14400.036,29880.036,15.40722115,-2.458071321
9720.036,20160.036,15.40722958,-2.459179422
5040.036,10440.036,15.40725416,-2.462349135
7200.036,25560.036,15.40783472,-1.706345397
360.036,720.036,15.40820327,-2.550053098
14040.036,29160.036,15.40829163,-2.456605273
9360.036,19440.036,15.40883531,-2.457021185
3960.036,14040.036,15.40923015,-1.708285809
7920.036,28080.036,15.4092479,-1.707784456
13680.036,28440.036,15.40941345,-2.455064029
8640.036,30600.036,15.41042167,-1.708986134
4680.036,9720.036,15.41046561,-2.458266093
9000.036,18720.036,15.41055792,-2.454694688
13320.036,27720.036,15.41059037,-2.453441654
4680.036,16560.036,15.41140073,-1.710431046
9360.036,33120.036,15.41141211,-1.710004693
12960.036,27000.036,15.41182651,-2.451731569
10080.036,35640.036,15.41225902,-1.710879024
8640.036,18000.036,15.41241055,-2.452179456
16920.036,35280.036,15.41249762,-2.450158532
5400.036,19080.036,15.41298397,-1.712008605
12600.036,26280.036,15.41312644,-2.449926464
16560.036,34560.036,15.41349855,-2.448752652
4320.036,9000.036,15.41416179,-2.453519816
6120.036,21600.036,15.41418979,-1.713217484
8280.036,17280.036,15.4144084,-2.449451556
12240.036,25560.036,15.41449518,-2.448018194
16200.036,33840.036,15.41453948,-2.447286089
6840.036,24120.036,15.41513874,-1.714173403
15840.036,33120.036,15.41562282,-2.445754827
7560.036,26640.036,15.41590498,-1.71494824
11880.036,24840.036,15.41593829,-2.445997656
8280.036,29160.036,15.41653664,-1.715588995
7920.036,16560.036,15.41656908,-2.446482828
15480.036,32400.036,15.41675122,-2.444154489
9000.036,31680.036,15.41706631,-1.716127702
11520.036,24120.036,15.41746195,-2.443854645
9720.036,34200.036,15.41751684,-1.71658694
15120.036,31680.036,15.4179275,-2.442480294
3960.036,8280.036,15.41846043,-2.447934443
7560.036,15840.036,15.41891317,-2.443239914
11160.036,23400.036,15.41907303,-2.441577677
14760.036,30960.036,15.41915475,-2.44072701
14400.036,30240.036,15.42043632,-2.438888896
10800.036,22680.036,15.42077919,-2.439153791
7200.036,15120.036,15.42146477,-2.439682995
14040.036,29520.036,15.42177586,-2.436959646
10440.036,21960.036,15.42258901,-2.436568294
10080.036,35280.036,15.42310429,-1.72276036
9360.036,32760.036,15.42310492,-1.722791579
8640.036,30240.036,15.42310565,-1.722827993
7920.036,27720.036,15.42310651,-1.722871016
7200.036,25200.036,15.42310754,-1.722922626
6480.036,22680.036,15.42310878,-1.722985681
5760.036,20160.036,15.42311033,-1.723064461
5040.036,17640.036,15.42311231,-1.723165686
4320.036,15120.036,15.42311491,-1.723300544
3600.036,12600.036,15.42311851,-1.723489135
2880.036,10080.036,15.42312377,-1.723771561
2160.036,7560.036,15.42313221,-1.724241045
1440.036,5040.036,15.42314787,-1.725175424
13680.036,28800.036,15.42317734,-2.434932309
720.036,2520.036,15.4231849,-1.727942006
3600.036,7560.036,15.42352028,-2.441265929
16920.036,35640.036,15.4235392,-2.433924016
6840.036,14400.036,15.4242524,-2.435764154
10080.036,21240.036,15.42451211,-2.433804469
13320.036,28080.036,15.42464511,-2.432799213
16560.036,34920.036,15.42472594,-2.432187672
16200.036,34200.036,15.42595863,-2.430376935
12960.036,27360.036,15.4261839,-2.430551861
9720.036,20520.036,15.42655931,-2.430843213
15840.036,33480.036,15.42723994,-2.42848692
6480.036,13680.036,15.42730992,-2.431425202
12600.036,26640.036,15.42779894,-2.428180822
15480.036,32760.036,15.42857277,-2.426512305
9720.036,33840.036,15.42861301,-1.729024001
9360.036,19800.036,15.42874284,-2.427662589
9000.036,31320.036,15.4290517,-1.729560589
12240.036,25920.036,15.42949593,-2.425675599
3240.036,6840.036,15.42956024,-2.433165454
8280.036,28800.036,15.42956618,-1.730191064
15120.036,32040.036,15.42996022,-2.424447281
7560.036,26280.036,15.43017793,-1.730942427
6120.036,12960.036,15.43067787,-2.426594773
6840.036,23760.036,15.43091742,-1.731853136
9000.036,19080.036,15.43107654,-2.424237292
11880.036,25200.036,15.43128116,-2.423024472
14760.036,31320.036,15.43140567,-2.422285495
6120.036,21240.036,15.43182933,-1.732979891
14400.036,30600.036,15.43291276,-2.420019984
5400.036,18720.036,15.43298188,-1.734409916
11520.036,24480.036,15.43316156,-2.420214317
8640.036,18360.036,15.43357617,-2.420537966
10080.036,34920.036,15.4336544,-1.73486544
5760.036,12240.036,15.43440514,-2.421184372
9360.036,32400.036,15.43445546,-1.735837982
4680.036,16200.036,15.43448477,-1.73628469
14040.036,29880.036,15.43448543,-2.417643102
11160.036,23760.036,15.4351448,-2.417230384
8640.036,29880.036,15.43538799,-1.736974458
16560.036,35280.036,15.43540057,-2.415857928
13680.036,29160.036,15.43612797,-2.415146432
8280.036,17640.036,15.43625968,-2.416530367
7920.036,27360.036,15.43648722,-1.738320134
3960.036,13680.036,15.4365263,-1.738849892
16200.036,34560.036,15.43680189,-2.413713086
2880.036,6120.036,15.43689014,-2.423116452
10800.036,23040.036,15.43723934,-2.414056046
7200.036,24840.036,15.43780222,-1.739938626
13320.036,28440.036,15.43784503,-2.412520686
15840.036,33840.036,15.43825655,-2.411475047
5400.036,11520.036,15.43855115,-2.415082908
7920.036,16920.036,15.43914764,-2.412174296
9720.036,33480.036,15.43938463,-1.74170471
6480.036,22320.036,15.43940335,-1.741922253
10440.036,22320.036,15.4394546,-2.410672483
3240.036,11160.036,15.439459,-1.742572987
12960.036,27720.036,15.43964166,-2.409755593
15480.036,33120.036,15.43976759,-2.409137604
9000.036,30960.036,15.44065791,-1.743277983
15120.036,32400.036,15.44133824,-2.406693984
5760.036,19800.036,15.44139529,-1.744410285
12600.036,27000.036,15.44152336,-2.406839761
10080.036,21600.036,15.44180102,-2.407058311
8280.036,28440.036,15.44214686,-1.745129706
7560.036,16200.036,15.44226369,-2.407422254
14760.036,31680.036,15.442972,-2.40413679
5040.036,10800.036,15.44318873,-2.408148995
12240.036,26280.036,15.44349615,-2.403760523
10080.036,34560.036,15.44389642,-1.747199703
7560.036,25920.036,15.44391123,-1.747340977
5040.036,17280.036,15.44394074,-1.747623129
2520.036,8640.036,15.44402843,-1.748466419
9720.036,20880.036,15.44429024,-2.403189131
14400.036,30960.036,15.44467263,-2.401457915
9360.036,32040.036,15.44544756,-1.749150702
16560.036,35640.036,15.44553686,-2.399759072
11880.036,25560.036,15.44556658,-2.400503751
7200.036,15480.036,15.4456351,-2.402217699
2520.036,5400.036,15.44596136,-2.41032005
6840.036,23400.036,15.44603504,-1.750027768
14040.036,30240.036,15.44644417,-2.398648468
9360.036,20160.036,15.44693526,-2.399036977
16200.036,34920.036,15.44708461,-2.397289912
8640.036,29520.036,15.44724812,-1.751434191
4320.036,14760.036,15.44730709,-1.751931487
11520.036,24840.036,15.44774181,-2.397053644
10440.036,35640.036,15.44803944,-1.752357129
13680.036,29520.036,15.44829099,-2.395698668
4680.036,10080.036,15.44840784,-2.400199869
6120.036,20880.036,15.44864027,-1.753361934
15840.036,34200.036,15.44868902,-2.39471427
6840.036,14760.036,15.44929344,-2.396492792
7920.036,27000.036,15.44936329,-1.754143075
9000.036,19440.036,15.44975062,-2.394569641
9720.036,33120.036,15.449817,-1.754635229
11160.036,24120.036,15.4500297,-2.393392464
13320.036,28800.036,15.45021779,-2.392597731
15480.036,33480.036,15.45035314,-2.392025111
9000.036,30600.036,15.45186639,-1.757287663
7200.036,24480.036,15.45188309,-1.75740842
5400.036,18360.036,15.45191086,-1.757609471
3600.036,12240.036,15.4519662,-1.758010779
15120.036,32760.036,15.45208022,-2.389214764
1800.036,6120.036,15.45213048,-1.759208373
12960.036,28080.036,15.45222965,-2.389333742
10800.036,23400.036,15.45243884,-2.389500241
8640.036,18720.036,15.45275258,-2.389749838
6480.036,14040.036,15.45327537,-2.390165424
10080.036,34200.036,15.45381695,-1.759768746
14760.036,32040.036,15.45387371,-2.386274851
8280.036,28080.036,15.45425478,-1.760414945
4320.036,9360.036,15.45432054,-2.390995071
12600.036,27360.036,15.45433206,-2.3858935
6480.036,21960.036,15.45493528,-1.761421296
10440.036,22680.036,15.45497866,-2.385354403
14400.036,31320.036,15.45573734,-2.383196205
8280.036,18000.036,15.45595942,-2.38453416
9360.036,31680.036,15.45606443,-1.762736757
4680.036,15840.036,15.45613756,-1.763205208
12240.036,26640.036,15.45653095,-2.382262339
16200.036,35280.036,15.45682169,-2.381102893
7560.036,25560.036,15.45707332,-1.764157105
2160.036,4680.036,15.45745273,-2.393471814
10440.036,35280.036,15.4574905,-1.764583845
6120.036,13320.036,15.45762363,-2.383135267
10080.036,21960.036,15.4576595,-2.380929338
14040.036,30600.036,15.45767506,-2.379968775
15840.036,34560.036,15.45855321,-2.378199773
8640.036,29160.036,15.45866457,-1.766216149
5760.036,19440.036,15.4587073,-1.766471535
11880.036,25920.036,15.45883273,-2.378423923
2880.036,9720.036,15.45883481,-1.767235171
7920.036,17280.036,15.45939165,-2.378871773
13680.036,29880.036,15.45969111,-2.376581513
9720.036,32760.036,15.45989487,-1.767821905
15480.036,33840.036,15.46034635,-2.375169687
6840.036,23040.036,15.46044877,-1.768715224
9720.036,21240.036,15.46049274,-2.376195872
3960.036,8640.036,15.46106743,-2.380211742
11520.036,25200.036,15.46124433,-2.374359995
7920.036,26640.036,15.46170667,-1.770351523
13320.036,29160.036,15.46179002,-2.373022253
3960.036,13320.036,15.46180776,-1.770911993
15120.036,33120.036,15.46220421,-2.372004124
5760.036,12600.036,15.46238809,-2.375278416
9000.036,30240.036,15.46265777,-1.771597667
7560.036,16560.036,15.46307233,-2.372702757
10080.036,33840.036,15.4634021,-1.772578332
5040.036,16920.036,15.46348531,-1.773021012
9360.036,20520.036,15.46349084,-2.371120619
11160.036,24480.036,15.46377324,-2.370050093
12960.036,28440.036,15.46397664,-2.369277559
14760.036,32400.036,15.46413012,-2.368693796
6120.036,20520.036,15.46456246,-1.774388771
7200.036,24120.036,15.46531256,-1.775347654
8280.036,27720.036,15.4658649,-1.776057162
16200.036,35640.036,15.46602756,-2.365147623
14400.036,31680.036,15.46612757,-2.365228547
12600.036,27720.036,15.46625614,-2.365332564
9360.036,31320.036,15.46628857,-1.776603383
10800.036,23760.036,15.46642755,-2.365471202
10440.036,34920.036,15.46662383,-1.777036869
9000.036,19800.036,15.4666675,-2.365665198
7200.036,15840.036,15.46702737,-2.365955979
5400.036,11880.036,15.467627,-2.366440045
15840.036,34920.036,15.46786449,-2.36192686
14040.036,30960.036,15.46820027,-2.361597249
12240.036,27000.036,15.46863404,-2.361170765
3600.036,7920.036,15.46882567,-2.367406047
10440.036,23040.036,15.469216,-2.360597349
9720.036,32400.036,15.46960234,-1.78127128
8640.036,28800.036,15.46961491,-1.781329597
7560.036,25200.036,15.46963105,-1.781404545
6480.036,21600.036,15.46965256,-1.781504421
5400.036,18000.036,15.46968265,-1.781644141
4320.036,14400.036,15.46972772,-1.78185349
15480.036,34200.036,15.46976357,-2.358566322
3240.036,10800.036,15.46980266,-1.782201788
2160.036,7200.036,15.4699519,-1.782896074
8640.036,19080.036,15.47003773,-2.359785265
13680.036,30240.036,15.47035216,-2.357787681
1080.036,3600.036,15.47039449,-1.78496051
11880.036,26280.036,15.47111623,-2.356773799
6840.036,15120.036,15.47128583,-2.358546348
15120.036,33480.036,15.4717277,-2.355056714
10080.036,22320.036,15.47214799,-2.355399104
1800.036,3960.036,15.47241701,-2.370287033
13320.036,29520.036,15.47258738,-2.353786397
10080.036,33480.036,15.4726374,-1.785634394
9000.036,29880.036,15.47301189,-1.786216298
5040.036,11160.036,15.47340828,-2.356424126
7920.036,26280.036,15.47348795,-1.786957604
8280.036,18360.036,15.47361792,-2.353429301
11520.036,25560.036,15.47370898,-2.35212117
14760.036,32760.036,15.47375989,-2.351387901
6840.036,22680.036,15.47411337,-1.787934205
12960.036,28800.036,15.47491028,-2.349578562
5760.036,19080.036,15.47497154,-1.789279259
9720.036,21600.036,15.47523364,-2.349842994
10440.036,34560.036,15.47542627,-1.789721596
14400.036,32040.036,15.4758633,-2.347548806
6480.036,14400.036,15.47588017,-2.350371213
9360.036,30960.036,15.47610175,-1.790758051
4680.036,15480.036,15.47622204,-1.791249756
11160.036,24840.036,15.47641892,-2.34718993
15840.036,35280.036,15.47663775,-2.345890952
8280.036,27360.036,15.47695102,-1.792067114
12600.036,28080.036,15.47732548,-2.345147773
7920.036,17640.036,15.47742594,-2.346537112
3240.036,7200.036,15.47781834,-2.351950715
10800.036,35640.036,15.47799669,-1.793558227
14040.036,31320.036,15.47804124,-2.343527304
7200.036,23760.036,15.47805102,-1.793772619
3600.036,11880.036,15.47821354,-1.794414086
9360.036,20880.036,15.47848375,-2.34389078
15480.036,34560.036,15.47862069,-2.342210133
9720.036,32040.036,15.47892294,-1.794990097
10800.036,24120.036,15.4792531,-2.341954305
6120.036,20160.036,15.47953192,-1.796086788
4680.036,10440.036,15.47981061,-2.344978755
12240.036,27360.036,15.47983778,-2.340475845
8640.036,28440.036,15.4800757,-1.79678412
13680.036,30600.036,15.48029715,-2.339310091
15120.036,33840.036,15.48066759,-2.33836732
6120.036,13680.036,15.48084642,-2.341305602
7560.036,16920.036,15.48148111,-2.339037917
10080.036,33120.036,15.48150789,-1.798943038
7560.036,24840.036,15.48154955,-1.799097578
5040.036,16560.036,15.48163275,-1.799406218
2520.036,8280.036,15.48188138,-1.800328616
9000.036,20160.036,15.48190985,-2.337498579
10440.036,23400.036,15.48221888,-2.336385241
11880.036,26640.036,15.4824522,-2.335542561
13320.036,29880.036,15.48263459,-2.334882537
14760.036,33120.036,15.48278108,-2.334351589
9000.036,29520.036,15.4829077,-1.801152133
6480.036,21240.036,15.48350009,-1.802194242
10440.036,34200.036,15.48388413,-1.802643576
7920.036,25920.036,15.48467628,-1.803973901
3960.036,12960.036,15.48484504,-1.804567632
15840.036,35640.036,15.48488744,-2.33008758
14400.036,32400.036,15.48496385,-2.330151011
12960.036,29160.036,15.48505723,-2.33022852
11520.036,25920.036,15.48517395,-2.330325381
10080.036,22680.036,15.48532401,-2.330449872
9360.036,30600.036,15.48548501,-1.805208468
8640.036,19440.036,15.48552407,-2.330615785
7200.036,16200.036,15.48580411,-2.330847918
10800.036,35280.036,15.48607518,-1.806115118
5400.036,17640.036,15.48620257,-1.806552856
5760.036,12960.036,15.48622408,-2.331195798
4320.036,9720.036,15.4869238,-2.331774751
15480.036,34920.036,15.48693305,-2.326096359
6840.036,22320.036,15.48698102,-1.807704237
14040.036,31680.036,15.48721864,-2.325752537
8280.036,27000.036,15.48748573,-1.808455946
12600.036,28440.036,15.48756884,-2.32533023
9720.036,31680.036,15.48783949,-1.808985308
11160.036,25200.036,15.48800839,-2.324799102
2880.036,6480.036,15.48832236,-2.332929478
9720.036,21960.036,15.48857646,-2.32411087
15120.036,34200.036,15.48904026,-2.321930862
8280.036,18720.036,15.48933906,-2.323183733
13680.036,30960.036,15.48954825,-2.321141862
10080.036,32760.036,15.48999798,-1.812510555
8640.036,28080.036,15.49002247,-1.812589637
7200.036,23400.036,15.49005673,-1.81270029
5760.036,18720.036,15.4901081,-1.812866129
12240.036,27720.036,15.49017326,-2.320167938
4320.036,14040.036,15.4901936,-1.813142159
2880.036,9360.036,15.49036422,-1.813692835
6840.036,15480.036,15.49041673,-2.32186717
1440.036,4680.036,15.49087295,-1.815333811
10800.036,24480.036,15.49096098,-2.318935448
14760.036,33480.036,15.49121116,-2.317579432
13320.036,30240.036,15.49195548,-2.316303268
10440.036,33840.036,15.49198326,-1.815808521
9360.036,21240.036,15.49198438,-2.317325663
5400.036,12240.036,15.49205547,-2.3198506
9000.036,29160.036,15.49232323,-1.81641404
1440.036,3240.036,15.49251098,-2.336368285
7560.036,24480.036,15.49279216,-1.817251051
11880.036,27000.036,15.49287433,-2.314719737
7920.036,18000.036,15.49336777,-2.315134027
14400.036,32760.036,15.49344787,-2.313029352
6120.036,19800.036,15.49348057,-1.818483677
10800.036,34920.036,15.49381481,-1.818900484
10440.036,23760.036,15.49403718,-2.312702593
9360.036,30240.036,15.49441859,-1.819962591
12960.036,29520.036,15.49444313,-2.311219449
4680.036,15120.036,15.49458967,-1.820479195
15480.036,35280.036,15.49471556,-2.310220358
3960.036,9000.036,15.49484718,-2.316373602
7920.036,25560.036,15.49523931,-1.821413477
6480.036,14760.036,15.49534134,-2.311975498
9000.036,20520.036,15.49555592,-2.310045484
11520.036,26280.036,15.49567585,-2.308961231
14040.036,32040.036,15.49575244,-2.308266719
9720.036,31320.036,15.49633415,-1.823264079
6480.036,20880.036,15.49641941,-1.823514428
3240.036,10440.036,15.49667457,-1.824263238
15120.036,34560.036,15.49686157,-2.305742387
12600.036,28800.036,15.49701389,-2.305871306
10080.036,23040.036,15.49724236,-2.306064583
8280.036,26640.036,15.49744031,-1.825235211
7560.036,17280.036,15.49762307,-2.306386443
10080.036,32400.036,15.49809149,-1.826343424
13680.036,31320.036,15.49812688,-2.303276306
5040.036,16200.036,15.49826096,-1.826828455
5040.036,11520.036,15.49838419,-2.307029157
11160.036,25560.036,15.4985815,-2.302865172
6840.036,21960.036,15.49900117,-1.828045711
14760.036,33840.036,15.49906706,-2.301066141
8640.036,19800.036,15.49929897,-2.302214202
8640.036,27720.036,15.4994296,-1.828756416
12240.036,28080.036,15.49967039,-2.300237703
10440.036,33480.036,15.49970896,-1.829222305
13320.036,30600.036,15.50057306,-2.298041396
9720.036,22320.036,15.50058162,-2.298980646
6120.036,14040.036,15.50059988,-2.301027117
2520.036,5760.036,15.50066534,-2.308949261
10800.036,34560.036,15.50120219,-1.83191967
9000.036,28800.036,15.50123559,-1.832011182
7200.036,23040.036,15.50128567,-1.832148357
14400.036,33120.036,15.50133344,-2.296178171
5400.036,17280.036,15.50136906,-1.832376736
3600.036,11520.036,15.50153559,-1.832832575
10800.036,24840.036,15.5015947,-2.296401029
15480.036,35640.036,15.50198267,-2.2945776
1800.036,5760.036,15.50203309,-1.834192735
7200.036,16560.036,15.5021171,-2.296846256
11880.036,27360.036,15.502415,-2.294295195
11160.036,35640.036,15.50258464,-1.834452154
9360.036,29880.036,15.50288191,-1.835028633
12960.036,29880.036,15.50309269,-2.292543598
8280.036,19080.036,15.50322078,-2.293766878
7560.036,24120.036,15.50332031,-1.835880411
14040.036,32400.036,15.50366196,-2.291063791
3600.036,8280.036,15.50368322,-2.298178047
5760.036,18360.036,15.50403158,-1.837266551
9360.036,21600.036,15.50405955,-2.29140436
15120.036,34920.036,15.50414688,-2.289797069
9720.036,30960.036,15.50438836,-1.837833802
10440.036,24120.036,15.5047185,-2.289534482
7920.036,25200.036,15.50514305,-1.839289898
11520.036,26640.036,15.5052498,-2.288017702
4680.036,10800.036,15.50525169,-2.29242378
3960.036,12600.036,15.50538563,-1.839919713
12600.036,29160.036,15.50568726,-2.286762634
10080.036,32040.036,15.50577165,-1.840448319
13680.036,31680.036,15.50605371,-2.285706922
5760.036,13320.036,15.50621207,-2.288843439
6120.036,19440.036,15.50633597,-1.841608508
14760.036,34200.036,15.50636512,-2.284806563
8280.036,26280.036,15.50678468,-1.842416889
6840.036,15840.036,15.50686039,-2.286400821
10440.036,33120.036,15.50704596,-1.842890976
7920.036,18360.036,15.50732744,-2.284627977
9000.036,20880.036,15.50767989,-2.283282641
10080.036,23400.036,15.5079553,-2.282226817
11160.036,25920.036,15.50817643,-2.281376129
10800.036,34200.036,15.50822343,-1.845178172
8640.036,27360.036,15.50827036,-1.845295085
6480.036,20520.036,15.50834852,-1.845489765
12240.036,28440.036,15.5083579,-2.280676089
4320.036,13680.036,15.50850466,-1.845878469
13320.036,30960.036,15.50850948,-2.280089933
14400.036,33480.036,15.508638,-2.279591961
2160.036,6840.036,15.5089716,-1.847039336
11160.036,35280.036,15.50931447,-1.847324287
9000.036,28440.036,15.50962087,-1.847953035
6840.036,21600.036,15.51012034,-1.84897993
9360.036,29520.036,15.51085352,-1.850415079
15120.036,35280.036,15.51091108,-2.274090199
14040.036,32760.036,15.51096586,-2.274137854
12960.036,30240.036,15.51102976,-2.274193441
4680.036,14760.036,15.51107925,-1.850958376
11880.036,27720.036,15.51110528,-2.274259122
10800.036,25200.036,15.5111959,-2.274337919
9720.036,22680.036,15.51130664,-2.274434199
8640.036,20160.036,15.51144506,-2.274554505
7560.036,17640.036,15.51162301,-2.274709113
7200.036,22680.036,15.5116914,-1.852135263
6480.036,15120.036,15.51186024,-2.274915132
9720.036,30600.036,15.5119828,-1.852702101
5400.036,12600.036,15.51219229,-2.275203319
4320.036,10080.036,15.51269023,-2.275635075
10080.036,31680.036,15.51302098,-1.854832119
7560.036,23760.036,15.51309343,-1.855001731
14760.036,34560.036,15.51312122,-2.268795675
5040.036,15840.036,15.51323819,-1.855340465
13680.036,32040.036,15.5133487,-2.268427385
3240.036,7560.036,15.51351973,-2.276353271
12600.036,29520.036,15.51361459,-2.267996096
2520.036,7920.036,15.51367138,-1.856352742
11520.036,27000.036,15.51392948,-2.267484132
10440.036,32760.036,15.51397845,-1.85682076
10440.036,24480.036,15.51430832,-2.266866522
7920.036,24840.036,15.51435185,-1.857617256
9360.036,21960.036,15.51477276,-2.266106802
10800.036,33840.036,15.51486413,-1.858681644
5400.036,16920.036,15.51507309,-1.85915925
2160.036,5040.036,15.51517725,-2.277784427
8280.036,19440.036,15.51535551,-2.265149547
14400.036,33840.036,15.51537847,-2.263265357
8280.036,25920.036,15.51548732,-1.860013402
11160.036,34920.036,15.51568568,-1.860426698
13320.036,31320.036,15.51578615,-2.262442085
7200.036,16920.036,15.51610834,-2.263906206
12240.036,28800.036,15.51626343,-2.261474321
8640.036,27000.036,15.51651675,-1.862216654
5760.036,18000.036,15.51665074,-1.862516768
11160.036,26280.036,15.51682978,-2.260320365
2880.036,9000.036,15.51705184,-1.863414061
6120.036,14400.036,15.51711835,-2.262225999
15120.036,35640.036,15.51716861,-2.258617188
9000.036,28080.036,15.51745411,-1.864249399
10080.036,23760.036,15.51751266,-2.258920765
14040.036,33120.036,15.51768217,-2.257483168
6120.036,19080.036,15.51802096,-1.865491818
12960.036,30600.036,15.5182773,-2.25616167
9360.036,29160.036,15.51831106,-1.86613069
9000.036,21240.036,15.5183521,-2.257187745
5040.036,11880.036,15.51854429,-2.25982961
11880.036,28080.036,15.51897504,-2.254602014
9720.036,30240.036,15.51909737,-1.867876842
6480.036,20160.036,15.51922161,-1.868146222
14760.036,34920.036,15.5193507,-2.253028584
7920.036,18720.036,15.51940877,-2.254986052
3240.036,10080.036,15.51959364,-1.868951928
10800.036,25560.036,15.51980438,-2.252733447
10080.036,31320.036,15.51982134,-1.86950191
13680.036,32400.036,15.52003116,-2.251431544
1080.036,2520.036,15.52013797,-2.282036136
6840.036,21240.036,15.52028195,-1.87052916
10440.036,32400.036,15.52049,-1.871018065
3960.036,9360.036,15.52070908,-2.256135129
6840.036,16200.036,15.52077925,-2.252095845
9720.036,23040.036,15.52080627,-2.250454104
12600.036,29880.036,15.52082057,-2.249563815
10800.036,33480.036,15.52110938,-1.872435899
7200.036,22320.036,15.52122494,-1.872680245
3600.036,11160.036,15.52157105,-1.873411293
14400.036,34200.036,15.52157121,-2.24719313
11160.036,34560.036,15.52168467,-1.873764676
11520.036,27360.036,15.52174723,-2.247350207
8640.036,20520.036,15.52204055,-2.247611811
7560.036,23400.036,15.52206881,-1.874631742
11520.036,35640.036,15.52222037,-1.875012529
13320.036,31680.036,15.52242373,-2.24509125
5760.036,13680.036,15.52262699,-2.24813431
7920.036,24480.036,15.52282826,-1.876410195
10440.036,24840.036,15.52285012,-2.244684841
3960.036,12240.036,15.52315139,-1.877079225
12240.036,29160.036,15.52341361,-2.242623891
8280.036,25560.036,15.52351522,-1.87803764
7560.036,18000.036,15.52359812,-2.243968639
14040.036,33480.036,15.52382835,-2.241094144
8640.036,26640.036,15.52413951,-1.879532525
9360.036,22320.036,15.52418437,-2.241413715
2880.036,6840.036,15.52438472,-2.249696124
4320.036,13320.036,15.52444224,-1.880149225
11160.036,26640.036,15.52457662,-2.239686655
9000.036,27720.036,15.52470924,-1.880910413
12960.036,30960.036,15.52485745,-2.238441185
14760.036,35280.036,15.52506843,-2.237500516
9360.036,28800.036,15.52523122,-1.882184519
4680.036,11160.036,15.52525184,-2.242370294
4680.036,14400.036,15.5255158,-1.88275647
6480.036,15480.036,15.52562387,-2.239130598
9720.036,29880.036,15.52571115,-1.883366142
8280.036,19800.036,15.52583053,-2.237303861
10080.036,24120.036,15.52596201,-2.236131201
11880.036,28440.036,15.52605301,-2.235314665
13680.036,32760.036,15.52611972,-2.234713412
10080.036,30960.036,15.52615389,-1.884464999
5040.036,15480.036,15.52642225,-1.884998251
10440.036,32040.036,15.52656355,-1.885489491
10800.036,33120.036,15.52694369,-1.88644692
5400.036,16560.036,15.52719751,-1.886946373
14400.036,34560.036,15.52723204,-2.231370189
11160.036,34200.036,15.52729737,-1.887343661
12600.036,30240.036,15.52732901,-2.231458141
10800.036,25920.036,15.52745831,-2.231575369
11520.036,35280.036,15.52762724,-1.888185306
9000.036,21600.036,15.52763929,-2.231739407
5760.036,17640.036,15.52786794,-1.888654987
7200.036,17280.036,15.52791072,-2.231985286
5400.036,12960.036,15.52836298,-2.232394609
13320.036,32040.036,15.52844217,-2.228031008
6120.036,18720.036,15.52845334,-1.890165702
11520.036,27720.036,15.52873409,-2.227605938
6480.036,19800.036,15.52896882,-1.891511016
9720.036,23400.036,15.52913271,-2.227023595
3600.036,8640.036,15.52926697,-2.233211477
14040.036,33840.036,15.52942128,-2.224965339
6840.036,20880.036,15.52942613,-1.892716683
7920.036,19080.036,15.52970958,-2.226176877
12240.036,29520.036,15.52983403,-2.224116547
7200.036,21960.036,15.52983455,-1.893803372
7560.036,23040.036,15.53020149,-1.894787866
14760.036,35640.036,15.53028883,-2.222206818
10440.036,25200.036,15.53038546,-2.222976054
7920.036,24120.036,15.53053292,-1.895683933
6120.036,14760.036,15.53061864,-2.224832891
12960.036,31320.036,15.53079161,-2.221025086
8280.036,25200.036,15.53083375,-1.896502975
8640.036,26280.036,15.53110801,-1.897254514
8640.036,20880.036,15.53115952,-2.221362293
9000.036,27360.036,15.53135906,-1.897946565
11160.036,27000.036,15.53145059,-2.219464145
9360.036,28440.036,15.53158971,-1.898585921
13680.036,33120.036,15.53163241,-2.218267164
9720.036,29520.036,15.53180236,-1.89917838
1800.036,4320.036,15.53197493,-2.235647876
10080.036,30600.036,15.53199901,-1.899728919
10440.036,31680.036,15.5321814,-1.900241837
