alpha_1,alpha_2,Imag,Real
1800.036,24840.036,0.635966582,-0.047383541
1440.036,19800.036,0.638193064,-0.047543573
2520.036,34560.036,0.639809082,-0.04765923
1080.036,14760.036,0.641938668,-0.047812706
2160.036,29520.036,0.641957632,-0.04781351
1800.036,24480.036,0.644989943,-0.048031187
2520.036,34200.036,0.646306553,-0.048125433
720.036,9720.036,0.649563166,-0.048360213
1440.036,19440.036,0.64959247,-0.04836144
2160.036,29160.036,0.649602238,-0.04836185
2520.036,33840.036,0.652937347,-0.048600834
1800.036,24120.036,0.654273046,-0.048696758
1080.036,14400.036,0.657410976,-0.048922062
2160.036,28800.036,0.657431108,-0.048922894
2520.036,33480.036,0.659705609,-0.049085708
1440.036,19080.036,0.661406516,-0.0492079
1800.036,23760.036,0.663827268,-0.049381008
2160.036,28440.036,0.665450984,-0.04949709
2520.036,33120.036,0.666615658,-0.04958034
360.036,4680.036,0.673561996,-0.050080606
720.036,9360.036,0.673626158,-0.050083186
1080.036,14040.036,0.673647549,-0.050084046
1440.036,18720.036,0.673658245,-0.050084475
1800.036,23400.036,0.673664663,-0.050084733
2160.036,28080.036,0.673668942,-0.050084905
2520.036,32760.036,0.673671999,-0.050085028
2520.036,32400.036,0.680879324,-0.05060008
2160.036,27720.036,0.682092413,-0.050686828
1800.036,23040.036,0.683798009,-0.050808775
1440.036,18360.036,0.686372437,-0.0509928
2520.036,32040.036,0.688242534,-0.05112582
1080.036,13680.036,0.690706446,-0.051302486
2160.036,27360.036,0.690729203,-0.051303372
1800.036,22680.036,0.694240864,-0.051554025
2520.036,31680.036,0.695766739,-0.051662581
720.036,9000.036,0.69954056,-0.051933279
1440.036,18000.036,0.699575779,-0.051934626
2160.036,27000.036,0.699587519,-0.051935076
2520.036,31320.036,0.703457278,-0.052210715
1800.036,22320.036,0.705007628,-0.052321427
2880.036,35640.036,0.70638782,-0.052419368
1080.036,13320.036,0.70865176,-0.052581593
2160.036,26640.036,0.708675994,-0.052582504
2520.036,30960.036,0.711319728,-0.052770584
1440.036,17640.036,0.71329705,-0.052911841
2880.036,35280.036,0.713315518,-0.052912528
1800.036,21960.036,0.716113606,-0.053111982
2160.036,26280.036,0.718003714,-0.05324625
2520.036,30600.036,0.719359919,-0.053342571
2880.036,34920.036,0.720380443,-0.05341504
360.036,4320.036,0.727451095,-0.05392227
720.036,8640.036,0.727528582,-0.053925071
1080.036,12960.036,0.727554417,-0.053926005
1440.036,17280.036,0.727567335,-0.053926471
1800.036,21600.036,0.727575086,-0.053926751
2160.036,25920.036,0.727580254,-0.053926938
2520.036,30240.036,0.727583945,-0.053927071
2880.036,34560.036,0.727586713,-0.053927171
2880.036,34200.036,0.734938613,-0.0544492
2520.036,29880.036,0.735998184,-0.054524499
2160.036,25560.036,0.737415701,-0.054625223
1800.036,21240.036,0.739409413,-0.054766862
1440.036,16920.036,0.742420253,-0.054980704
2880.036,33840.036,0.742440602,-0.054981415
2520.036,29520.036,0.744609312,-0.055135288
1080.036,12600.036,0.74749312,-0.055340842
2160.036,25200.036,0.7475207,-0.055341795
2880.036,33480.036,0.750097323,-0.055524118
1800.036,20880.036,0.75163508,-0.055633514
2520.036,29160.036,0.753424321,-0.05575989
720.036,8280.036,0.757849467,-0.056075457
1440.036,16560.036,0.757892228,-0.056076899
2160.036,24840.036,0.757906484,-0.05607738
2880.036,33120.036,0.757913611,-0.05607762
2520.036,28800.036,0.762450537,-0.056398777
1800.036,20520.036,0.764271822,-0.056527981
2880.036,32760.036,0.765894509,-0.056642247
1080.036,12240.036,0.768555439,-0.056831775
2160.036,24480.036,0.768584919,-0.056832744
2520.036,28440.036,0.771695643,-0.057052445
1440.036,16200.036,0.774022783,-0.057217607
2880.036,32400.036,0.77404527,-0.057218336
1800.036,20160.036,0.777340725,-0.057451621
2160.036,24120.036,0.779568552,-0.057608693
2520.036,28080.036,0.781167698,-0.057721411
2880.036,32040.036,0.782371375,-0.057806239
360.036,3960.036,0.790712914,-0.058401184
720.036,7920.036,0.790807547,-0.058404121
1080.036,11880.036,0.790839099,-0.0584051
1440.036,15840.036,0.790854876,-0.058405589
1800.036,19800.036,0.790864342,-0.058405882
2160.036,23760.036,0.790870654,-0.058406078
2520.036,27720.036,0.790875162,-0.058406217
2880.036,31680.036,0.790878543,-0.058406322
3240.036,35640.036,0.790881173,-0.058406404
3240.036,35280.036,0.798599986,-0.058950345
2880.036,31320.036,0.799572745,-0.059018968
2520.036,27360.036,0.800826919,-0.059107432
2160.036,23400.036,0.802505278,-0.059225797
1800.036,19440.036,0.804866822,-0.059392308
3240.036,34920.036,0.806470945,-0.05950449
1440.036,15480.036,0.808435286,-0.059643837
2880.036,30960.036,0.808460216,-0.059644573
2520.036,27000.036,0.811032308,-0.05982565
1080.036,11520.036,0.814453491,-0.06006782
2160.036,23040.036,0.814487317,-0.060068801
3240.036,34560.036,0.814498594,-0.060069128
2880.036,30600.036,0.817547473,-0.060283551
1800.036,19080.036,0.819374054,-0.060412549
2520.036,26640.036,0.821501149,-0.060561495
3240.036,34200.036,0.822687657,-0.060644559
720.036,7560.036,0.826762482,-0.060934134
1440.036,15120.036,0.826815044,-0.060935603
2160.036,22680.036,0.826832566,-0.060936092
2880.036,30240.036,0.826841328,-0.060936337
3240.036,33840.036,0.831043052,-0.061231094
2520.036,26280.036,0.832243776,-0.061315624
1800.036,18720.036,0.834413827,-0.061468369
2880.036,29880.036,0.836348905,-0.061603379
1080.036,11160.036,0.839521471,-0.061827759
