alpha_1,alpha_2,imaginary,real
10800.036,32760.036,10.60628688,-0.663083887
10440.036,31680.036,10.6066857,-0.66309247
10080.036,30600.036,10.60711271,-0.66310165
9720.036,29520.036,10.60757101,-0.663111494
9360.036,28440.036,10.60806416,-0.663122074
9000.036,27360.036,10.60859631,-0.663133476
8640.036,26280.036,10.60917227,-0.663145801
8280.036,25200.036,10.60979768,-0.663159165
7920.036,24120.036,10.61047919,-0.663173705
7560.036,23040.036,10.61122471,-0.663189583
7200.036,21960.036,10.6120437,-0.663206993
6840.036,20880.036,10.61294758,-0.663226168
6480.036,19800.036,10.61395027,-0.66324739
6120.036,18720.036,10.61506892,-0.663271006
11520.036,35280.036,10.61630701,-0.662903011
5760.036,17640.036,10.61632487,-0.663297444
11160.036,34200.036,10.61699407,-0.662905146
10800.036,33120.036,10.61772604,-0.662907406
5400.036,16560.036,10.61774505,-0.663327241
10440.036,32040.036,10.61850749,-0.662909802
10080.036,30960.036,10.6193436,-0.662912348
5040.036,15480.036,10.61936393,-0.663361081
9720.036,29880.036,10.62024033,-0.662915056
9360.036,28800.036,10.62120451,-0.662917943
4680.036,14400.036,10.62122635,-0.663399844
9000.036,27720.036,10.62224405,-0.662921026
8640.036,26640.036,10.62336814,-0.662924327
4320.036,13320.036,10.62339173,-0.663444689
8280.036,25560.036,10.62458753,-0.662927867
7920.036,24480.036,10.62591488,-0.662931674
3960.036,12240.036,10.62594054,-0.663497165
11520.036,35640.036,10.62685833,-0.662740254
7560.036,23400.036,10.6273652,-0.662935777
11160.036,34560.036,10.62786997,-0.66273714
10800.036,33480.036,10.62894712,-0.662733802
7200.036,22320.036,10.6289564,-0.662940212
3600.036,11160.036,10.62898451,-0.663559395
10440.036,32400.036,10.63009636,-0.662730215
6840.036,21240.036,10.63071006,-0.662945017
10080.036,31320.036,10.63132518,-0.66272635
9720.036,30240.036,10.63264213,-0.662722175
6480.036,20160.036,10.63265238,-0.662950238
3240.036,10080.036,10.63268347,-0.663634371
9360.036,29160.036,10.63405706,-0.66271765
6120.036,19080.036,10.63481556,-0.662955929
9000.036,28080.036,10.63558131,-0.662712731
8640.036,27000.036,10.63722808,-0.662707363
5760.036,18000.036,10.63723953,-0.662962149
2880.036,9000.036,10.63727429,-0.663726437
11160.036,34920.036,10.63854684,-0.662571765
8280.036,25920.036,10.63901274,-0.662701485
10800.036,33840.036,10.63995626,-0.662563007
5400.036,16920.036,10.63997447,-0.66296897
7920.036,24840.036,10.64095337,-0.66269502
10440.036,32760.036,10.64145908,-0.662553632
10080.036,31680.036,10.64306491,-0.662543575
7560.036,23760.036,10.64307136,-0.662687877
5040.036,15840.036,10.64308432,-0.662976469
2520.036,7920.036,10.64312376,-0.663842156
9720.036,30600.036,10.64478472,-0.662532758
7200.036,22680.036,10.64539218,-0.662679946
9360.036,29520.036,10.64663108,-0.662521091
4680.036,14760.036,10.64665187,-0.662984737
6840.036,21600.036,10.64794644,-0.662671092
9000.036,28440.036,10.6486185,-0.662508472
11160.036,35280.036,10.64903004,-0.662408961
10800.036,34200.036,10.65075935,-0.662394954
8640.036,27360.036,10.65076379,-0.662494777
6480.036,20520.036,10.65077121,-0.662661146
4320.036,13680.036,10.65078615,-0.662993868
2160.036,6840.036,10.65083169,-0.663991912
10440.036,33120.036,10.65260215,-0.662379982
8280.036,26280.036,10.65308652,-0.662479866
6120.036,19440.036,10.65391188,-0.662649898
10080.036,32040.036,10.65457001,-0.662363941
7920.036,25200.036,10.65560967,-0.662463569
3960.036,12600.036,10.65563388,-0.663003958
9720.036,30960.036,10.65667608,-0.662346715
5760.036,18360.036,10.65742456,-0.662637079
7560.036,24120.036,10.65836035,-0.662445683
9360.036,29880.036,10.65893547,-0.662328166
11160.036,35640.036,10.65932475,-0.662248672
10800.036,34560.036,10.66136208,-0.662229581
9000.036,28800.036,10.66136555,-0.662308136
7200.036,23040.036,10.66137078,-0.662425967
5400.036,17280.036,10.66137953,-0.662622347
3600.036,11520.036,10.66139715,-0.663015084
1800.036,5760.036,10.66145104,-0.664193128
10440.036,33480.036,10.66353183,-0.662209193
8640.036,27720.036,10.66398642,-0.662286442
6840.036,21960.036,10.66467958,-0.662404126
10080.036,32400.036,10.66584737,-0.662187371
5040.036,16200.036,10.66586592,-0.662605248
8280.036,26640.036,10.66682147,-0.662262866
9720.036,31320.036,10.66832387,-0.662163959
6480.036,20880.036,10.66833342,-0.662379799
3240.036,10440.036,10.66836238,-0.663027268
7920.036,25560.036,10.66989807,-0.662237156
9360.036,30240.036,10.67097874,-0.662138776
4680.036,15120.036,10.67099854,-0.662585181
10800.036,34920.036,10.67176993,-0.662066825
6120.036,19800.036,10.67238924,-0.662352539
7560.036,24480.036,10.67324845,-0.662209006
9000.036,29160.036,10.67383197,-0.662111615
10440.036,33840.036,10.67425415,-0.662041197
10080.036,32760.036,10.67690364,-0.662013788
8640.036,28080.036,10.67690665,-0.662082233
7200.036,23400.036,10.67691087,-0.662178055
5760.036,18720.036,10.67691722,-0.662321785
4320.036,14040.036,10.67692786,-0.662561326
2880.036,9360.036,10.67694934,-0.663040377
1440.036,4680.036,10.6770153,-0.664477272
9720.036,31680.036,10.67973544,-0.661984405
8280.036,27000.036,10.68022959,-0.662050347
6840.036,22320.036,10.68093105,-0.662143864
10800.036,35280.036,10.68198818,-0.661906626
5400.036,17640.036,10.68200492,-0.662286826
9360.036,30600.036,10.68276906,-0.661952829
7920.036,25920.036,10.68383213,-0.662015622
3960.036,12960.036,10.68385498,-0.66253254
10440.036,34200.036,10.6847749,-0.661875928
6480.036,21240.036,10.68536409,-0.662105897
9000.036,29520.036,10.68602685,-0.661918803
10080.036,33120.036,10.68774521,-0.661843119
7560.036,24840.036,10.6877511,-0.661977664
5040.036,16560.036,10.68776295,-0.662246745
2520.036,8280.036,10.68779898,-0.663053906
8640.036,28440.036,10.68953463,-0.661882033
6120.036,20160.036,10.69027703,-0.662063497
9720.036,32040.036,10.69091785,-0.661807973
10800.036,35640.036,10.69202194,-0.661748926
7200.036,23760.036,10.69203012,-0.661936
3600.036,11880.036,10.69205489,-0.662497184
8280.036,27360.036,10.69332231,-0.661842172
9360.036,30960.036,10.69431424,-0.661770233
4680.036,15480.036,10.69433311,-0.662200338
10440.036,34560.036,10.69509968,-0.661713322
5760.036,19080.036,10.69575227,-0.662015841
6840.036,22680.036,10.69672118,-0.661890061
7920.036,26280.036,10.69742477,-0.661798816
9000.036,29880.036,10.69795891,-0.661729599
10080.036,33480.036,10.69837823,-0.661675293
9720.036,32400.036,10.70187789,-0.661634584
8640.036,28800.036,10.70188011,-0.661685728
7560.036,25200.036,10.70188297,-0.661751483
6480.036,21600.036,10.7018868,-0.661839156
5400.036,18000.036,10.70189217,-0.661961895
4320.036,14400.036,10.70190026,-0.662145999
3240.036,10800.036,10.70191383,-0.662452825
2160.036,7200.036,10.70194129,-0.663066422
1080.036,3600.036,10.70202627,-0.664906782
10440.036,34920.036,10.70523387,-0.661553317
9360.036,31320.036,10.70562181,-0.661590901
8280.036,27720.036,10.70611055,-0.661638216
7200.036,24120.036,10.70674527,-0.661699603
6120.036,20520.036,10.70760283,-0.661782436
10080.036,33840.036,10.70880861,-0.661510243
5040.036,16920.036,10.70882559,-0.661900333
9000.036,30240.036,10.70963648,-0.661543905
7920.036,26640.036,10.71068832,-0.661586591
3960.036,13320.036,10.71070993,-0.662081531
6840.036,23040.036,10.7120692,-0.661642487
9720.036,32760.036,10.71262206,-0.661464162
8640.036,29160.036,10.71395239,-0.661493207
5760.036,19440.036,10.71396218,-0.661718849
2880.036,9720.036,10.71399192,-0.662395714
10440.036,35280.036,10.71518266,-0.661395852
7560.036,25560.036,10.71565801,-0.661530297
9360.036,31680.036,10.71669896,-0.661414748
4680.036,15840.036,10.71671696,-0.661829429
6480.036,21960.036,10.71792379,-0.661579305
8280.036,28080.036,10.71860474,-0.661438352
10080.036,34200.036,10.71904205,-0.6613479
9000.036,30600.036,10.72106757,-0.661361627
7200.036,24480.036,10.72107219,-0.661468671
5400.036,18360.036,10.72107992,-0.661647072
3600.036,12240.036,10.7210955,-0.662003856
1800.036,6120.036,10.72114311,-0.663074062
9720.036,33120.036,10.72315665,-0.661296632
7920.036,27000.036,10.72363448,-0.661378807
6120.036,20880.036,10.72439252,-0.661509038
10440.036,35640.036,10.72495105,-0.661240868
8640.036,29520.036,10.72576037,-0.661304366
4320.036,14760.036,10.72577953,-0.661746901
6840.036,23400.036,10.7269933,-0.66140092
9360.036,32040.036,10.72755262,-0.661241693
10080.036,34560.036,10.72908404,-0.661188201
7560.036,25920.036,10.72908944,-0.661313944
5040.036,17280.036,10.7291003,-0.661565423
2520.036,8640.036,10.72913333,-0.662319785
8280.036,28440.036,10.73081483,-0.661242463
5760.036,19800.036,10.73157736,-0.661430428
9000.036,30960.036,10.73225984,-0.661182673
9720.036,33480.036,10.73348767,-0.661131924
6480.036,22320.036,10.73349601,-0.661326086
3240.036,11160.036,10.73352128,-0.661908527
7200.036,24840.036,10.73502594,-0.661243022
7920.036,27360.036,10.73627443,-0.661175329
3960.036,13680.036,10.73629489,-0.66164966
8640.036,29880.036,10.73731258,-0.661119102
9360.036,32400.036,10.73818943,-0.661071656
4680.036,16200.036,10.73820662,-0.661471726
10080.036,34920.036,10.73893986,-0.661031083
5400.036,18720.036,10.73960419,-0.661341902
6120.036,21240.036,10.74067042,-0.661243
6840.036,23760.036,10.74151067,-0.661165149
7560.036,26280.036,10.74218989,-0.661102274
8280.036,28800.036,10.74275033,-0.661050433
9000.036,31320.036,10.74322064,-0.661006956
9720.036,33840.036,10.74362094,-0.660969969
10080.036,35280.036,10.7486146,-0.660876485
9360.036,32760.036,10.74861579,-0.660904561
8640.036,30240.036,10.74861718,-0.660937317
7920.036,27720.036,10.74861883,-0.660976027
7200.036,25200.036,10.74862081,-0.66102248
6480.036,22680.036,10.74862323,-0.661079254
5760.036,20160.036,10.74862627,-0.661150222
5040.036,17640.036,10.74863018,-0.661241464
4320.036,15120.036,10.74863541,-0.661363118
3600.036,12600.036,10.74864277,-0.661533429
2880.036,10080.036,10.74865386,-0.661788884
2160.036,7560.036,10.74867253,-0.662214614
1440.036,5040.036,10.74871051,-0.663065967
720.036,2520.036,10.7488297,-0.665619156
9720.036,34200.036,10.75356204,-0.6608107
9000.036,31680.036,10.75395703,-0.660834389
8280.036,29160.036,10.75442034,-0.660862152
7560.036,26640.036,10.75497136,-0.660895137
6840.036,24120.036,10.7556376,-0.660934971
6120.036,21600.036,10.75645943,-0.660984035
5400.036,19080.036,10.75749855,-0.661045956
10080.036,35640.036,10.75811317,-0.660724349
9360.036,33120.036,10.75883783,-0.660740334
4680.036,16560.036,10.75885426,-0.66112655
8640.036,30600.036,10.75968199,-0.660758915
7920.036,28080.036,10.76067786,-0.660780778
3960.036,14040.036,10.76069725,-0.661235759
7200.036,25560.036,10.76187037,-0.660806877
9720.036,34560.036,10.76331633,-0.660654052
6480.036,23040.036,10.76332414,-0.660838576
3240.036,11520.036,10.76334781,-0.661392109
9000.036,32040.036,10.76447579,-0.660664892
5760.036,20520.036,10.76513559,-0.660877891
8280.036,29520.036,10.76583355,-0.660677514
7560.036,27000.036,10.76744527,-0.660692394
5040.036,18000.036,10.76745525,-0.660927938
2520.036,9000.036,10.7674856,-0.661634507
9360.036,33480.036,10.76886147,-0.660578903
6840.036,24480.036,10.76938953,-0.660710196
8640.036,30960.036,10.77051451,-0.660583805
4320.036,15480.036,10.77053187,-0.660993803
6120.036,21960.036,10.77178109,-0.660731871
7920.036,28440.036,10.77246123,-0.660589461
9720.036,34920.036,10.77288901,-0.660499962
9000.036,32400.036,10.77478341,-0.660498385
7200.036,25920.036,10.77478752,-0.660596054
5400.036,19440.036,10.77479439,-0.660758832
3600.036,12960.036,10.77480823,-0.661084373
1800.036,6480.036,10.77485053,-0.662060867
8280.036,29880.036,10.7769983,-0.660496416
6480.036,23400.036,10.77761637,-0.660603829
9360.036,33840.036,10.77869237,-0.6604202
4680.036,16920.036,10.77870808,-0.660793267
7560.036,27360.036,10.77962251,-0.660493908
8640.036,31320.036,10.78112192,-0.660411899
5760.036,20880.036,10.78113037,-0.660613115
2880.036,10440.036,10.78115602,-0.661216712
9720.036,35280.036,10.78228507,-0.660348369
6840.036,24840.036,10.78278108,-0.660490637
7920.036,28800.036,10.78397822,-0.660401961
3960.036,14400.036,10.78399662,-0.660838749
9000.036,32760.036,10.78488616,-0.66033479
5040.036,18360.036,10.78561273,-0.66062436
6120.036,22320.036,10.78665571,-0.660486249
7200.036,26280.036,10.78738453,-0.660389856
8280.036,30240.036,10.78792254,-0.660318759
9360.036,34200.036,10.78833601,-0.660264156
9720.036,35640.036,10.7915093,-0.660199215
8640.036,31680.036,10.79151113,-0.660243112
7560.036,27720.036,10.79151348,-0.66029955
6480.036,23760.036,10.79151662,-0.6603748
5400.036,19800.036,10.79152104,-0.660480149
4320.036,15840.036,10.79152768,-0.660638167
3240.036,11880.036,10.79153882,-0.66090152
2160.036,7920.036,10.79156137,-0.661428183
1080.036,3960.036,10.7916311,-0.663007831
9000.036,33120.036,10.79479003,-0.660174035
7920.036,29160.036,10.79523771,-0.660218168
6840.036,25200.036,10.79582615,-0.660276121
5760.036,21240.036,10.79663414,-0.660355589
9360.036,34560.036,10.79779766,-0.660110708
4680.036,17280.036,10.7978127,-0.660471285
8280.036,30600.036,10.79861393,-0.660144449
7200.036,26640.036,10.79967308,-0.660188135
3600.036,13320.036,10.79969263,-0.660655292
6120.036,22680.036,10.80110245,-0.660246922
8640.036,32040.036,10.80168875,-0.66007736
7560.036,28080.036,10.80312809,-0.660109195
5040.036,18720.036,10.80313728,-0.660330271
2520.036,9360.036,10.80316525,-0.660993438
9000.036,33480.036,10.8045008,-0.660016046
6480.036,24120.036,10.8050407,-0.660151288
7920.036,29520.036,10.80624817,-0.660037974
3960.036,14760.036,10.80626564,-0.660457637
9360.036,34920.036,10.80708238,-0.659959791
5400.036,20160.036,10.80770595,-0.660209546
6840.036,25560.036,10.80853792,-0.660066478
8280.036,30960.036,10.80907977,-0.659973394
8640.036,32400.036,10.81166114,-0.659914566
7200.036,27000.036,10.81166428,-0.659990751
5760.036,21600.036,10.81166901,-0.660105026
4320.036,16200.036,10.81167692,-0.66029548
2880.036,10800.036,10.8116929,-0.660676364
1440.036,5400.036,10.81174194,-0.661818835
9000.036,33840.036,10.81402403,-0.659860755
7560.036,28440.036,10.81447578,-0.659922723
6120.036,23040.036,10.81513938,-0.660013656
9360.036,35280.036,10.81619506,-0.659811346
4680.036,17640.036,10.81620946,-0.660160049
7920.036,29880.036,10.81701772,-0.659861278
6480.036,24480.036,10.81820356,-0.6599331
3240.036,12240.036,10.81822441,-0.660434905
8280.036,31320.036,10.81932708,-0.659805504
5040.036,19080.036,10.82006122,-0.660045243
6840.036,25920.036,10.82092893,-0.659861546
8640.036,32760.036,10.8214344,-0.659754651
9000.036,34200.036,10.82336506,-0.659708094
7200.036,27360.036,10.82336873,-0.659797567
5400.036,20520.036,10.82337486,-0.659946684
3600.036,13680.036,10.82338722,-0.660244904
1800.036,6840.036,10.82342498,-0.661139454
9360.036,35640.036,10.8251404,-0.659665313
7560.036,28800.036,10.82556561,-0.659740019
5760.036,21960.036,10.8262558,-0.659861153
7920.036,30240.036,10.82755414,-0.65968798
3960.036,15120.036,10.82757074,-0.660091503
6120.036,23400.036,10.82878358,-0.659786227
8280.036,31680.036,10.8293626,-0.659640695
8640.036,33120.036,10.8310144,-0.659597541
6480.036,24840.036,10.8310194,-0.65972005
4320.036,16560.036,10.83102947,-0.659965058
2160.036,8280.036,10.83106015,-0.660700007
9000.036,34560.036,10.83252905,-0.659557999
6840.036,26280.036,10.83301108,-0.659661173
4680.036,18000.036,10.83393674,-0.65985904
7200.036,27720.036,10.83479653,-0.659608453
7560.036,29160.036,10.83640621,-0.659560972
5040.036,19440.036,10.8364147,-0.659768869
2520.036,9720.036,10.83644053,-0.660392507
7920.036,30600.036,10.83786485,-0.659517985
5400.036,20880.036,10.83855191,-0.659691241
8280.036,32040.036,10.83919277,-0.659478884
8640.036,33480.036,10.84040678,-0.659443165
5760.036,22320.036,10.84041412,-0.659623709
2880.036,11160.036,10.84043642,-0.6601653
9000.036,34920.036,10.84152093,-0.659410407
6120.036,23760.036,10.84205121,-0.659564424
6480.036,25200.036,10.84350168,-0.659511962
3240.036,12600.036,10.84352129,-0.659990576
6840.036,26640.036,10.8447957,-0.659465211
7200.036,28080.036,10.84595731,-0.659423285
3600.036,14040.036,10.84597481,-0.659852036
7560.036,29520.036,10.84700583,-0.659385474
7920.036,30960.036,10.84795701,-0.659351201
3960.036,15480.036,10.84797281,-0.659739496
8280.036,32400.036,10.8488238,-0.659319992
8640.036,33840.036,10.84961696,-0.659291453
4320.036,16920.036,10.84963136,-0.659646266
9000.036,35280.036,10.85034549,-0.659265256
4680.036,18360.036,10.85103021,-0.659567769
5040.036,19800.036,10.85222592,-0.659500769
5400.036,21240.036,10.85325974,-0.659442913
5760.036,22680.036,10.85416247,-0.659392448
6120.036,24120.036,10.85495755,-0.659348044
6480.036,25560.036,10.85566316,-0.65930867
6840.036,27000.036,10.85629359,-0.659273517
7200.036,28440.036,10.85686026,-0.659241942
7560.036,29880.036,10.85737236,-0.659213424
7920.036,31320.036,10.85783742,-0.65918754
8280.036,32760.036,10.85826164,-0.659163941
8640.036,34200.036,10.85865017,-0.659142338
9000.036,35640.036,10.85900733,-0.659122487
8640.036,34560.036,10.86751141,-0.658995755
8280.036,33120.036,10.86751201,-0.659010658
7920.036,31680.036,10.86751266,-0.659026916
7560.036,30240.036,10.86751337,-0.659044722
7200.036,28800.036,10.86751415,-0.659064309
6840.036,27360.036,10.86751502,-0.659085957
6480.036,25920.036,10.86751599,-0.65911001
6120.036,24480.036,10.86751706,-0.659136893
5760.036,23040.036,10.86751828,-0.659167136
5400.036,21600.036,10.86751966,-0.659201412
5040.036,20160.036,10.86752123,-0.659240583
4680.036,18720.036,10.86752305,-0.659285781
4320.036,17280.036,10.86752518,-0.659338511
3960.036,15840.036,10.8675277,-0.659400828
3600.036,14400.036,10.86753074,-0.659475606
3240.036,12960.036,10.86753445,-0.659567001
2880.036,11520.036,10.86753911,-0.659681241
2520.036,10080.036,10.86754513,-0.659828118
2160.036,8640.036,10.86755321,-0.660023946
1800.036,7200.036,10.8675646,-0.660298091
1440.036,5760.036,10.86758187,-0.660709278
1080.036,4320.036,10.86761119,-0.661394506
720.036,2880.036,10.86767175,-0.66276465
360.036,1440.036,10.86786889,-0.66687252
8640.036,34920.036,10.87620553,-0.658851642
8280.036,33480.036,10.8765804,-0.658860071
7920.036,32040.036,10.876989,-0.658869247
7560.036,30600.036,10.87743609,-0.658879274
7200.036,29160.036,10.87792739,-0.658890275
6840.036,27720.036,10.87846978,-0.6589024
6480.036,26280.036,10.87907168,-0.65891583
6120.036,24840.036,10.87974346,-0.658930788
5760.036,23400.036,10.88049802,-0.65894755
5400.036,21960.036,10.88135169,-0.658966464
5040.036,20520.036,10.88232534,-0.658987972
4680.036,19080.036,10.88344619,-0.659012645
8640.036,35280.036,10.88473719,-0.658709937
4320.036,17640.036,10.88475036,-0.659041238
8280.036,33840.036,10.88547211,-0.658712111
7920.036,32400.036,10.88627248,-0.658714454
3960.036,16200.036,10.88628682,-0.659074765
7560.036,30960.036,10.88714745,-0.658716987
7200.036,29520.036,10.88810796,-0.658719734
3600.036,14760.036,10.88812369,-0.659114621
6840.036,28080.036,10.88916721,-0.658722722
6480.036,26640.036,10.89034122,-0.658725982
3240.036,13320.036,10.89035864,-0.65916278
6120.036,25200.036,10.89164974,-0.658729553
8640.036,35640.036,10.89311085,-0.658570582
5760.036,23760.036,10.89311728,-0.658733479
2880.036,11880.036,10.89313678,-0.659222134
8280.036,34200.036,10.89419221,-0.658566709
5400.036,22320.036,10.89477469,-0.658737811
7920.036,32760.036,10.89536889,-0.658562459
7560.036,31320.036,10.8966541,-0.658557774
5040.036,20880.036,10.89666139,-0.658742613
2520.036,10440.036,10.89668355,-0.659297085
7200.036,29880.036,10.89806356,-0.658552583
4680.036,19440.036,10.89882847,-0.658747957
6840.036,28440.036,10.89961621,-0.658546802
6480.036,27000.036,10.90133504,-0.658540325
4320.036,18000.036,10.90134347,-0.65875393
2160.036,9000.036,10.90136914,-0.659394682
8280.036,34560.036,10.90274559,-0.658423803
6120.036,25560.036,10.90324825,-0.65853302
7920.036,33120.036,10.9042838,-0.65841319
3960.036,16560.036,10.90429747,-0.658760628
5760.036,24120.036,10.90539076,-0.658524719
7560.036,31680.036,10.90596239,-0.658401549
7200.036,30240.036,10.90780149,-0.658388725
5400.036,22680.036,10.90780645,-0.658515208
3600.036,15120.036,10.90781642,-0.658768162
1800.036,7560.036,10.90784691,-0.659526938
6840.036,28800.036,10.90982529,-0.658374527
5040.036,21240.036,10.9105511,-0.658504205
8280.036,34920.036,10.91113696,-0.658283329
6480.036,27360.036,10.91206308,-0.658358724
3240.036,13680.036,10.91207952,-0.658776637
7920.036,33480.036,10.91302255,-0.658266574
4680.036,19800.036,10.91369683,-0.658491338
6120.036,25920.036,10.91455068,-0.658341028
7560.036,32040.036,10.91507844,-0.658248231
7200.036,30600.036,10.9173288,-0.658228064
5760.036,24480.036,10.91733241,-0.658321079
4320.036,18360.036,10.91733847,-0.6584761
2880.036,12240.036,10.9173507,-0.658786126
1440.036,6120.036,10.91738821,-0.659716071
8280.036,35280.036,10.91937087,-0.658145227
6840.036,29160.036,10.91980258,-0.658205786
5400.036,23040.036,10.92046371,-0.658298419
7920.036,33840.036,10.92159029,-0.658122542
3960.036,16920.036,10.92160334,-0.658457785
6480.036,27720.036,10.9225348,-0.65818105
7560.036,32400.036,10.92400811,-0.65809774
5040.036,21600.036,10.92401489,-0.65827246
2520.036,10800.036,10.92403548,-0.65879658
6120.036,26280.036,10.92556818,-0.658153425
7200.036,30960.036,10.92665219,-0.658070508
3600.036,15480.036,10.92666637,-0.658435383
8280.036,35640.036,10.92745166,-0.658009437
4680.036,20160.036,10.92807645,-0.658242429
5760.036,24840.036,10.92895544,-0.658122376
6840.036,29520.036,10.92955583,-0.658040473
7920.036,34200.036,10.92999195,-0.657981029
7560.036,32760.036,10.93275703,-0.65795
6480.036,28080.036,10.93275923,-0.658007178
5400.036,23400.036,10.93276231,-0.658087225
4320.036,18720.036,10.93276696,-0.658207294
3240.036,14040.036,10.93277476,-0.658407402
2160.036,9360.036,10.93279053,-0.658807589
1080.036,4680.036,10.93283928,-0.660007925
7200.036,31320.036,10.9357781,-0.657915971
6120.036,26640.036,10.93631133,-0.657970063
5040.036,21960.036,10.93707193,-0.658047108
7920.036,34560.036,10.93823229,-0.657841968
3960.036,17280.036,10.93824476,-0.658165644
6840.036,29880.036,10.93909246,-0.657878485
5760.036,25200.036,10.94027234,-0.657928434
2880.036,12600.036,10.94028951,-0.65837154
7560.036,33120.036,10.94133059,-0.657804937
4680.036,20520.036,10.94199092,-0.658000894
6480.036,28440.036,10.94274497,-0.657836989
7200.036,31680.036,10.94471272,-0.657764367
5400.036,23760.036,10.9447172,-0.657881415
3600.036,15840.036,10.94472621,-0.658115501
1800.036,7920.036,10.94475375,-0.658817683
7920.036,34920.036,10.9463159,-0.657705299
6120.036,27000.036,10.94679018,-0.657790804
4320.036,19080.036,10.94765834,-0.657947086
6840.036,30240.036,10.94841957,-0.657719726
7560.036,33480.036,10.94973398,-0.657662481
5040.036,22320.036,10.94974029,-0.65782789
2520.036,11160.036,10.94975946,-0.658324079
5760.036,25560.036,10.95129501,-0.657739088
6480.036,28800.036,10.95250025,-0.65767037
3240.036,14400.036,10.95251495,-0.658054003
7200.036,32040.036,10.95346196,-0.657615615
7920.036,35280.036,10.95424716,-0.65757096
3960.036,17640.036,10.95425908,-0.657883658
4680.036,20880.036,10.95546231,-0.657766412
5400.036,24120.036,10.95634249,-0.657680788
6120.036,27360.036,10.95701432,-0.657615511
6840.036,30600.036,10.95754395,-0.657564101
7560.036,33840.036,10.95797221,-0.657522562
7920.036,35640.036,10.96203033,-0.657438894
7200.036,32400.036,10.96203149,-0.657469637
6480.036,29160.036,10.96203291,-0.657507211
5760.036,25920.036,10.96203469,-0.657554178
5040.036,22680.036,10.96203697,-0.657614563
4320.036,19440.036,10.96204003,-0.657695076
3600.036,16200.036,10.96204433,-0.657807791
2880.036,12960.036,10.96205082,-0.657976857
2160.036,9720.036,10.96206173,-0.65825862
1440.036,6480.036,10.96208392,-0.658822089
720.036,3240.036,10.96215342,-0.660512035
7560.036,34200.036,10.96605005,-0.657385114
6840.036,30960.036,10.96647211,-0.657411519
6120.036,27720.036,10.96699288,-0.657444058
5400.036,24480.036,10.96765158,-0.657485153
4680.036,21240.036,10.96851136,-0.657538686
3960.036,18000.036,10.9696809,-0.657611311
7200.036,32760.036,10.97042678,-0.657326356
6480.036,29520.036,10.97135044,-0.657347406
3240.036,14760.036,10.97136436,-0.657715458
5760.036,26280.036,10.97250209,-0.657373551
7560.036,34560.036,10.97397213,-0.657250075
5040.036,23040.036,10.97397801,-0.657406896
2520.036,11520.036,10.97399589,-0.657877326
6840.036,31320.036,10.97521027,-0.657261893
4320.036,19800.036,10.97593762,-0.657450886
6120.036,28080.036,10.97673455,-0.657276321
7200.036,33120.036,10.97865305,-0.657185699
5400.036,24840.036,10.9786571,-0.657294328
3600.036,16560.036,10.97866528,-0.657511579
1800.036,8280.036,10.97869025,-0.658163261
6480.036,29880.036,10.98046001,-0.657190855
4680.036,21600.036,10.9811575,-0.657317429
7560.036,34920.036,10.98174289,-0.65711738
5760.036,26640.036,10.98270738,-0.657197064
2880.036,13320.036,10.98272257,-0.657600696
6840.036,31680.036,10.98376441,-0.657115139
3960.036,18360.036,10.98454233,-0.657348125
5040.036,23400.036,10.98557854,-0.65720467
6120.036,28440.036,10.98624762,-0.657112182
7200.036,33480.036,10.98671532,-0.657047597
7560.036,35280.036,10.98936659,-0.656986972
6480.036,30240.036,10.98936846,-0.65703746
5400.036,25200.036,10.98937108,-0.657108142
4320.036,20160.036,10.98937503,-0.657214163
3240.036,15120.036,10.98938165,-0.657390859
2160.036,10080.036,10.98939505,-0.657744228
1080.036,5040.036,10.98943643,-0.658804151
6840.036,32040.036,10.99214024,-0.656971177
5760.036,27000.036,10.99266024,-0.657024577
4680.036,21960.036,10.99341903,-0.657102375
7200.036,33840.036,10.99461844,-0.65691198
3600.036,16920.036,10.9946301,-0.657226241
6120.036,28800.036,10.99554001,-0.656951528
7560.036,35640.036,10.99684735,-0.656858791
5040.036,23760.036,10.99685284,-0.657007676
2520.036,11880.036,10.99686953,-0.657454299
6480.036,30600.036,10.99808234,-0.656887128
3960.036,18720.036,10.99887322,-0.657093651
5400.036,25560.036,10.99980487,-0.656926429
6840.036,32400.036,11.00034326,-0.656829928
7200.036,34200.036,11.00236704,-0.656778784
5760.036,27360.036,11.00236987,-0.656855957
4320.036,20520.036,11.00237461,-0.656984575
2880.036,13680.036,11.00238418,-0.657241799
1440.036,6840.036,11.00241353,-0.658013372
6120.036,29160.036,11.00461927,-0.656794251
4680.036,22320.036,11.00531313,-0.656893268
6480.036,30960.036,11.00660794,-0.656739771
3240.036,15480.036,11.00662046,-0.657079375
5040.036,24120.036,11.00781441,-0.656815717
6840.036,32760.036,11.00837873,-0.656691318
7200.036,34560.036,11.00996558,-0.656647945
5400.036,25920.036,11.00996928,-0.656749031
3600.036,17280.036,11.00997671,-0.656951196
1800.036,8640.036,11.00999942,-0.65755763
5760.036,27720.036,11.01184503,-0.656691077
3960.036,19080.036,11.01270135,-0.656847469
6120.036,29520.036,11.01349261,-0.656640246
6480.036,31320.036,11.01495126,-0.6565953
4320.036,20880.036,11.01495733,-0.656761807
2160.036,10440.036,11.01497584,-0.657261285
