alpha_1,alpha_2,Imag,Real
6840.036,15120.036,15.21577514,-6.868466089
6840.036,15480.036,15.2801964,-6.866204878
6840.036,15840.036,15.34225691,-6.864004484
6840.036,16200.036,15.40208507,-6.86186261
6840.036,16560.036,15.45980007,-6.859777068
6840.036,16920.036,15.5155127,-6.857745766
6840.036,17280.036,15.56932607,-6.85576671
6840.036,17640.036,15.62133628,-6.853837993
6840.036,18000.036,15.67163299,-6.851957796
6840.036,18360.036,15.7203,-6.850124382
6840.036,18720.036,15.76741568,-6.848336089
6840.036,19080.036,15.81305342,-6.846591331
6840.036,19440.036,15.85728205,-6.844888591
6840.036,19800.036,15.90016612,-6.843226418
6840.036,20160.036,15.94176633,-6.841603423
6840.036,20520.036,15.98213972,-6.840018281
6840.036,20880.036,16.02133999,-6.838469718
6840.036,21240.036,16.05941777,-6.836956519
6840.036,21600.036,16.09642075,-6.835477518
6840.036,21960.036,16.13239399,-6.834031599
6840.036,22320.036,16.16738004,-6.832617691
6840.036,22680.036,16.20141911,-6.831234767
6840.036,23040.036,16.23454926,-6.829881845
6840.036,23400.036,16.26680655,-6.82855798
6840.036,23760.036,16.29822512,-6.827262266
6840.036,24120.036,16.32883736,-6.825993833
6840.036,24480.036,16.35867401,-6.824751846
6840.036,24840.036,16.38776425,-6.823535503
6840.036,25200.036,16.41613582,-6.822344033
6840.036,25560.036,16.4438151,-6.821176694
6840.036,25920.036,16.47082718,-6.820032773
6840.036,26280.036,16.49719596,-6.818911586
6840.036,26640.036,16.5229442,-6.817812472
6840.036,27000.036,16.54809359,-6.816734797
6840.036,27360.036,16.57266485,-6.815677949
6840.036,27720.036,16.59667771,-6.81464134
6840.036,28080.036,16.62015103,-6.813624403
6840.036,28440.036,16.64310284,-6.812626591
6840.036,28800.036,16.66555036,-6.811647377
6840.036,29160.036,16.68751006,-6.810686253
6840.036,29520.036,16.70899769,-6.809742729
6840.036,29880.036,16.73002835,-6.808816333
6840.036,30240.036,16.75061648,-6.807906609
6840.036,30600.036,16.77077593,-6.807013115
6840.036,30960.036,16.79051997,-6.806135427
6840.036,31320.036,16.80986132,-6.805273135
6840.036,31680.036,16.82881221,-6.80442584
6840.036,32040.036,16.84738436,-6.80359316
6840.036,32400.036,16.86558902,-6.802774724
6840.036,32760.036,16.88343701,-6.801970173
6840.036,33120.036,16.90093873,-6.801179161
6840.036,33480.036,16.91810416,-6.800401353
6840.036,33840.036,16.93494292,-6.799636424
6840.036,34200.036,16.95146427,-6.798884059
6840.036,34560.036,16.96767709,-6.798143956
6840.036,34920.036,16.98358997,-6.797415818
6840.036,35280.036,16.99921116,-6.796699362
6840.036,35640.036,17.01454862,-6.795994311
7200.036,0.036,0,-0.057585314
7200.036,360.036,0,-1.644021845
7200.036,720.036,0,-3.686318671
7200.036,1080.036,2.259880082,-7.035910496
7200.036,1440.036,4.482836109,-7.030498062
7200.036,1800.036,5.820080087,-7.024811415
7200.036,2160.036,6.824703144,-7.018964253
7200.036,2520.036,7.636962084,-7.013041875
7200.036,2880.036,8.319537002,-7.00710811
7200.036,3240.036,8.907248216,-7.00121049
7200.036,3600.036,9.42193658,-6.995384122
7200.036,3960.036,9.878414292,-6.989654625
7200.036,4320.036,10.28728915,-6.98404035
7200.036,4680.036,10.65646892,-6.978554073
7200.036,5040.036,10.99203273,-6.973204295
7200.036,5400.036,11.29876892,-6.967996244
7200.036,5760.036,11.58052415,-6.962932639
7200.036,6120.036,11.84043936,-6.958014293
7200.036,6480.036,12.08111467,-6.953240574
7200.036,6840.036,12.30472779,-6.948609763
7200.036,7200.036,12.51312123,-6.944119337
7200.036,7560.036,12.70786776,-6.939766187
7200.036,7920.036,12.89032036,-6.935546789
7200.036,8280.036,13.06165113,-6.931457336
7200.036,8640.036,13.22288177,-6.927493838
7200.036,9000.036,13.37490792,-6.92365221
7200.036,9360.036,13.51851874,-6.919928323
7200.036,9720.036,13.65441283,-6.916318062
7200.036,10080.036,13.78321125,-6.912817352
7200.036,10440.036,13.90546835,-6.909422193
7200.036,10800.036,14.02168073,-6.906128674
7200.036,11160.036,14.13229475,-6.902932991
7200.036,11520.036,14.23771293,-6.899831455
7200.036,11880.036,14.33829927,-6.8968205
7200.036,12240.036,14.4343839,-6.893896685
7200.036,12600.036,14.52626701,-6.891056696
7200.036,12960.036,14.61422219,-6.888297347
7200.036,13320.036,14.69849943,-6.885615578
7200.036,13680.036,14.7793276,-6.883008455
7200.036,14040.036,14.85691669,-6.880473164
7200.036,14400.036,14.93145978,-6.878007008
7200.036,14760.036,15.00313468,-6.875607405
7200.036,15120.036,15.07210547,-6.873271885
7200.036,15480.036,15.1385238,-6.870998082
7200.036,15840.036,15.20253006,-6.868783734
7200.036,16200.036,15.26425443,-6.866626676
7200.036,16560.036,15.32381779,-6.864524837
7200.036,16920.036,15.38133256,-6.862476235
7200.036,17280.036,15.43690342,-6.860478976
7200.036,17640.036,15.49062797,-6.858531245
7200.036,18000.036,15.54259734,-6.856631307
7200.036,18360.036,15.59289671,-6.854777501
7200.036,18720.036,15.64160579,-6.852968238
7200.036,19080.036,15.68879928,-6.851201995
7200.036,19440.036,15.73454721,-6.849477314
7200.036,19800.036,15.77891536,-6.847792801
7200.036,20160.036,15.82196555,-6.846147116
7200.036,20520.036,15.86375593,-6.844538979
7200.036,20880.036,15.90434127,-6.842967161
7200.036,21240.036,15.94377317,-6.841430483
7200.036,21600.036,15.98210035,-6.839927815
7200.036,21960.036,16.01936876,-6.838458075
7200.036,22320.036,16.05562187,-6.837020221
7200.036,22680.036,16.09090077,-6.835613256
7200.036,23040.036,16.12524436,-6.834236219
7200.036,23400.036,16.15868947,-6.832888192
7200.036,23760.036,16.19127103,-6.831568288
7200.036,24120.036,16.22302217,-6.830275657
7200.036,24480.036,16.25397434,-6.829009483
7200.036,24840.036,16.28415742,-6.827768979
7200.036,25200.036,16.31359981,-6.826553389
7200.036,25560.036,16.34232852,-6.825361985
7200.036,25920.036,16.37036927,-6.824194068
7200.036,26280.036,16.39774653,-6.823048963
7200.036,26640.036,16.42448365,-6.821926021
7200.036,27000.036,16.45060287,-6.820824616
7200.036,27360.036,16.47612542,-6.819744147
7200.036,27720.036,16.50107157,-6.818684032
7200.036,28080.036,16.52546066,-6.81764371
7200.036,28440.036,16.5493112,-6.816622643
7200.036,28800.036,16.57264087,-6.815620308
7200.036,29160.036,16.59546657,-6.814636204
7200.036,29520.036,16.6178045,-6.813669844
7200.036,29880.036,16.63967016,-6.812720761
7200.036,30240.036,16.6610784,-6.811788501
7200.036,30600.036,16.68204345,-6.810872628
7200.036,30960.036,16.70257896,-6.809972719
7200.036,31320.036,16.72269801,-6.809088366
7200.036,31680.036,16.74241318,-6.808219175
7200.036,32040.036,16.76173651,-6.807364764
7200.036,32400.036,16.7806796,-6.806524763
7200.036,32760.036,16.79925359,-6.805698816
7200.036,33120.036,16.81746916,-6.804886577
7200.036,33480.036,16.83533661,-6.804087711
7200.036,33840.036,16.85286584,-6.803301896
7200.036,34200.036,16.87006638,-6.802528816
7200.036,34560.036,16.8869474,-6.801768169
7200.036,34920.036,16.90351773,-6.80101966
7200.036,35280.036,16.91978588,-6.800283004
7200.036,35640.036,16.93576006,-6.799557924
7560.036,0.036,0,-0.054848198
7560.036,360.036,0,-1.559064303
7560.036,720.036,0,-3.447786312
7560.036,1080.036,1.686169729,-7.035611304
7560.036,1440.036,4.162350863,-7.030595248
7560.036,1800.036,5.539190321,-7.025298131
7560.036,2160.036,6.560324721,-7.01982565
7560.036,2520.036,7.382177874,-7.014258312
7560.036,2880.036,8.0715814,-7.008657335
7560.036,3240.036,8.66483822,-7.003069113
7560.036,3600.036,9.184414087,-6.997528597
7560.036,3960.036,9.645410902,-6.992061892
7560.036,4320.036,10.05857849,-6.986688237
7560.036,4680.036,10.43189636,-6.98142154
7560.036,5040.036,10.77148016,-6.976271562
7560.036,5400.036,11.08213662,-6.971244844
7560.036,5760.036,11.36772136,-6.966345421
7560.036,6120.036,11.63137937,-6.96157539
7560.036,6480.036,11.87571239,-6.95693535
7560.036,6840.036,12.10289866,-6.952424749
7560.036,7200.036,12.31478087,-6.948042159
7560.036,7560.036,12.5129319,-6.943785493
7560.036,7920.036,12.69870508,-6.939652172
7560.036,8280.036,12.87327304,-6.935639265
7560.036,8640.036,13.03765832,-6.931743588
7560.036,9000.036,13.19275765,-6.927961797
7560.036,9360.036,13.33936147,-6.924290443
7560.036,9720.036,13.47816987,-6.920726035
7560.036,10080.036,13.60980557,-6.917265068
7560.036,10440.036,13.73482466,-6.913904065
7560.036,10800.036,13.85372558,-6.910639594
7560.036,11160.036,13.96695663,-6.907468287
7560.036,11520.036,14.07492225,-6.904386856
7560.036,11880.036,14.17798844,-6.901392101
7560.036,12240.036,14.27648731,-6.898480915
7560.036,12600.036,14.37072099,-6.895650291
7560.036,12960.036,14.46096505,-6.892897324
7560.036,13320.036,14.54747138,-6.890219211
7560.036,13680.036,14.63047076,-6.887613251
7560.036,14040.036,14.71017502,-6.885076846
7560.036,14400.036,14.78677904,-6.882607497
7560.036,14760.036,14.86046239,-6.880202804
7560.036,15120.036,14.93139085,-6.877860462
7560.036,15480.036,14.99971773,-6.875578258
7560.036,15840.036,15.06558503,-6.87335407
7560.036,16200.036,15.12912448,-6.871185859
7560.036,16560.036,15.19045847,-6.869071675
7560.036,16920.036,15.24970086,-6.867009644
7560.036,17280.036,15.30695774,-6.86499797
7560.036,17640.036,15.36232805,-6.863034931
7560.036,18000.036,15.41590422,-6.861118876
7560.036,18360.036,15.4677727,-6.859248223
7560.036,18720.036,15.51801442,-6.857421453
7560.036,19080.036,15.56670521,-6.855637109
7560.036,19440.036,15.61391625,-6.853893795
7560.036,19800.036,15.6597144,-6.85219017
7560.036,20160.036,15.70416251,-6.850524949
7560.036,20520.036,15.74731974,-6.848896896
7560.036,20880.036,15.78924181,-6.847304828
7560.036,21240.036,15.82998127,-6.845747606
7560.036,21600.036,15.86958772,-6.844224138
7560.036,21960.036,15.90810799,-6.842733374
7560.036,22320.036,15.94558636,-6.841274305
7560.036,22680.036,15.98206473,-6.839845962
7560.036,23040.036,16.01758275,-6.838447413
7560.036,23400.036,16.05217801,-6.837077763
7560.036,23760.036,16.08588616,-6.835736148
7560.036,24120.036,16.118741,-6.834421741
7560.036,24480.036,16.15077466,-6.833133742
7560.036,24840.036,16.18201764,-6.831871384
7560.036,25200.036,16.21249897,-6.830633928
7560.036,25560.036,16.24224625,-6.82942066
7560.036,25920.036,16.27128577,-6.828230894
7560.036,26280.036,16.29964256,-6.82706397
7560.036,26640.036,16.32734049,-6.825919249
7560.036,27000.036,16.35440233,-6.824796117
7560.036,27360.036,16.3808498,-6.823693981
7560.036,27720.036,16.40670365,-6.82261227
7560.036,28080.036,16.43198369,-6.821550432
7560.036,28440.036,16.45670886,-6.820507934
7560.036,28800.036,16.48089727,-6.819484262
7560.036,29160.036,16.50456627,-6.818478919
7560.036,29520.036,16.52773243,-6.817491427
7560.036,29880.036,16.55041166,-6.816521321
7560.036,30240.036,16.57261917,-6.815568154
7560.036,30600.036,16.59436957,-6.814631494
7560.036,30960.036,16.61567685,-6.813710921
7560.036,31320.036,16.63655445,-6.812806032
7560.036,31680.036,16.65701525,-6.811916434
7560.036,32040.036,16.67707165,-6.811041748
7560.036,32400.036,16.69673552,-6.810181609
7560.036,32760.036,16.71601832,-6.80933566
7560.036,33120.036,16.73493101,-6.80850356
7560.036,33480.036,16.75348419,-6.807684973
7560.036,33840.036,16.77168802,-6.80687958
7560.036,34200.036,16.78955228,-6.806087066
7560.036,34560.036,16.80708642,-6.805307129
7560.036,34920.036,16.82429951,-6.804539476
7560.036,35280.036,16.84120029,-6.803783821
7560.036,35640.036,16.85779721,-6.80303989
7920.036,0.036,0,-0.052359475
7920.036,360.036,0,-1.482587332
7920.036,720.036,0,-3.242160782
7920.036,1080.036,0.871829094,-7.03530815
7920.036,1440.036,3.842792981,-7.030646827
7920.036,1800.036,5.265674604,-7.025701132
7920.036,2160.036,6.304802137,-7.020569286
7920.036,2520.036,7.136662268,-7.015327117
7920.036,2880.036,7.832925814,-7.010033106
7920.036,3240.036,8.431588442,-7.004732249
7920.036,3600.036,8.955826328,-6.999459019
7920.036,3960.036,9.421072535,-6.994239657
7920.036,4320.036,9.838241407,-6.989093948
7920.036,4680.036,10.21539728,-6.984036602
7920.036,5040.036,10.5587003,-6.979078339
7920.036,5400.036,10.87298056,-6.974226735
7920.036,5760.036,11.16210569,-6.969486894
7920.036,6120.036,11.42922664,-6.964861976
7920.036,6480.036,11.67694786,-6.960353617
7920.036,6840.036,11.90744872,-6.955962261
7920.036,7200.036,12.12257225,-6.951687424
7920.036,7560.036,12.32389146,-6.947527909
7920.036,7920.036,12.51275979,-6.94348197
7920.036,8280.036,12.69035014,-6.939547452
7920.036,8640.036,12.8576855,-6.935721891
7920.036,9000.036,13.01566325,-6.932002608
7920.036,9360.036,13.16507471,-6.928386771
7920.036,9720.036,13.30662101,-6.924871455
7920.036,10080.036,13.44092605,-6.921453679
7920.036,10440.036,13.56854726,-6.918130446
7920.036,10800.036,13.6899845,-6.914898766
7920.036,11160.036,13.80568756,-6.911755678
7920.036,11520.036,13.91606246,-6.908698267
7920.036,11880.036,14.02147679,-6.905723676
7920.036,12240.036,14.12226428,-6.902829112
7920.036,12600.036,14.21872871,-6.90001186
7920.036,12960.036,14.31114726,-6.897269279
7920.036,13320.036,14.39977347,-6.894598811
7920.036,13680.036,14.4848397,-6.89199798
7920.036,14040.036,14.56655939,-6.889464396
7920.036,14400.036,14.64512895,-6.886995748
7920.036,14760.036,14.72072948,-6.884589813
7920.036,15120.036,14.79352825,-6.882244444
7920.036,15480.036,14.86368001,-6.879957579
7920.036,15840.036,14.93132819,-6.877727231
7920.036,16200.036,14.99660587,-6.875551489
7920.036,16560.036,15.05963677,-6.873428517
7920.036,16920.036,15.12053605,-6.871356548
7920.036,17280.036,15.17941104,-6.869333885
7920.036,17640.036,15.23636189,-6.867358897
7920.036,18000.036,15.29148221,-6.865430019
7920.036,18360.036,15.34485957,-6.863545743
7920.036,18720.036,15.39657597,-6.861704623
7920.036,19080.036,15.44670832,-6.859905269
7920.036,19440.036,15.49532882,-6.858146346
7920.036,19800.036,15.5425053,-6.85642657
7920.036,20160.036,15.58830155,-6.854744706
7920.036,20520.036,15.63277764,-6.853099569
7920.036,20880.036,15.6759902,-6.851490019
7920.036,21240.036,15.71799261,-6.849914959
7920.036,21600.036,15.75883528,-6.848373335
7920.036,21960.036,15.79856585,-6.846864132
7920.036,22320.036,15.83722936,-6.845386376
7920.036,22680.036,15.87486842,-6.843939126
7920.036,23040.036,15.91152343,-6.842521479
7920.036,23400.036,15.94723264,-6.841132565
7920.036,23760.036,15.98203235,-6.839771546
7920.036,24120.036,16.01595703,-6.838437615
7920.036,24480.036,16.04903939,-6.837129994
7920.036,24840.036,16.08131055,-6.835847935
7920.036,25200.036,16.11280009,-6.834590716
7920.036,25560.036,16.14353618,-6.83335764
7920.036,25920.036,16.17354563,-6.832148036
7920.036,26280.036,16.202854,-6.830961257
7920.036,26640.036,16.23148565,-6.829796678
7920.036,27000.036,16.25946384,-6.828653697
7920.036,27360.036,16.28681074,-6.827531731
7920.036,27720.036,16.31354755,-6.826430219
7920.036,28080.036,16.33969451,-6.825348619
7920.036,28440.036,16.365271,-6.824286407
7920.036,28800.036,16.39029553,-6.823243077
7920.036,29160.036,16.41478582,-6.822218138
7920.036,29520.036,16.43875885,-6.82121112
7920.036,29880.036,16.46223087,-6.820221564
7920.036,30240.036,16.48521747,-6.819249028
7920.036,30600.036,16.50773358,-6.818293085
7920.036,30960.036,16.52979353,-6.81735332
7920.036,31320.036,16.55141109,-6.816429335
7920.036,31680.036,16.57259945,-6.81552074
7920.036,32040.036,16.5933713,-6.814627161
7920.036,32400.036,16.61373882,-6.813748235
7920.036,32760.036,16.63371374,-6.812883608
7920.036,33120.036,16.65330731,-6.812032941
7920.036,33480.036,16.67253037,-6.811195903
7920.036,33840.036,16.69139336,-6.810372174
7920.036,34200.036,16.70990632,-6.809561443
7920.036,34560.036,16.72807891,-6.808763408
7920.036,34920.036,16.74592045,-6.807977779
7920.036,35280.036,16.76343993,-6.807204272
7920.036,35640.036,16.78064599,-6.806442611
8280.036,0.036,0,-0.0500868
8280.036,360.036,0,-1.413362692
8280.036,720.036,0,-3.062277607
8280.036,1080.036,0,-5.956578021
8280.036,1440.036,3.521075252,-7.030661928
8280.036,1800.036,4.998234486,-7.026034272
8280.036,2160.036,6.057125674,-7.021212893
8280.036,2520.036,6.899524184,-7.016269117
8280.036,2880.036,7.602757278,-7.011258648
8280.036,3240.036,8.206749222,-7.006224919
8280.036,3600.036,8.735479236,-7.001201691
8280.036,3960.036,9.204755442,-6.996215081
8280.036,4320.036,9.625680193,-6.991285149
8280.036,4680.036,10.00641628,-6.986427145
8280.036,5040.036,10.35317667,-6.981652496
8280.036,5400.036,10.67082004,-6.976969588
8280.036,5760.036,10.96322938,-6.972384383
8280.036,6120.036,11.23356371,-6.967900917
8280.036,6480.036,11.48443152,-6.963521694
8280.036,6840.036,11.71801407,-6.959248004
8280.036,7200.036,11.93615514,-6.955080178
8280.036,7560.036,12.140428,-6.95101779
8280.036,7920.036,12.33218616,-6.947059827
8280.036,8280.036,12.51260265,-6.943204818
8280.036,8640.036,12.68270064,-6.939450941
8280.036,9000.036,12.84337791,-6.935796116
8280.036,9360.036,12.9954263,-6.932238065
8280.036,9720.036,13.13954765,-6.928774377
8280.036,10080.036,13.27636668,-6.925402551
8280.036,10440.036,13.40644182,-6.922120029
8280.036,10800.036,13.53027398,-6.91892423
8280.036,11160.036,13.64831414,-6.915812568
8280.036,11520.036,13.76096953,-6.912782476
8280.036,11880.036,13.86860903,-6.909831417
8280.036,12240.036,13.97156769,-6.906956896
8280.036,12600.036,14.07015064,-6.904156467
8280.036,12960.036,14.16463642,-6.901427744
8280.036,13320.036,14.25527993,-6.898768398
8280.036,13680.036,14.34231489,-6.89617617
8280.036,14040.036,14.42595608,-6.893648865
8280.036,14400.036,14.50640126,-6.891184356
8280.036,14760.036,14.58383284,-6.888780586
8280.036,15120.036,14.65841937,-6.886435567
8280.036,15480.036,14.73031688,-6.884147378
8280.036,15840.036,14.79967002,-6.881914165
8280.036,16200.036,14.86661309,-6.879734139
8280.036,16560.036,14.93127098,-6.877605578
8280.036,16920.036,14.99375998,-6.875526821
8280.036,17280.036,15.05418854,-6.873496266
8280.036,17640.036,15.1126579,-6.871512374
8280.036,18000.036,15.16926271,-6.86957366
8280.036,18360.036,15.22409154,-6.867678695
8280.036,18720.036,15.27722739,-6.865826104
8280.036,19080.036,15.32874811,-6.864014564
8280.036,19440.036,15.37872682,-6.862242799
8280.036,19800.036,15.42723224,-6.860509582
8280.036,20160.036,15.47432902,-6.858813733
8280.036,20520.036,15.52007808,-6.857154114
8280.036,20880.036,15.56453682,-6.85552963
8280.036,21240.036,15.60775943,-6.853939227
8280.036,21600.036,15.64979705,-6.852381889
8280.036,21960.036,15.69069805,-6.850856639
8280.036,22320.036,15.73050817,-6.849362534
8280.036,22680.036,15.76927071,-6.847898666
8280.036,23040.036,15.80702669,-6.846464161
8280.036,23400.036,15.84381503,-6.845058175
8280.036,23760.036,15.87967263,-6.843679896
8280.036,24120.036,15.91463453,-6.84232854
8280.036,24480.036,15.94873403,-6.84100335
8280.036,24840.036,15.98200279,-6.839703598
8280.036,25200.036,16.01447094,-6.83842858
8280.036,25560.036,16.04616713,-6.837177618
8280.036,25920.036,16.0771187,-6.835950057
8280.036,26280.036,16.10735168,-6.834745263
8280.036,26640.036,16.13689089,-6.833562626
8280.036,27000.036,16.16576002,-6.832401557
8280.036,27360.036,16.19398171,-6.831261485
8280.036,27720.036,16.22157757,-6.83014186
8280.036,28080.036,16.24856825,-6.829042149
8280.036,28440.036,16.2749735,-6.827961838
8280.036,28800.036,16.30081222,-6.82690043
8280.036,29160.036,16.32610252,-6.825857444
8280.036,29520.036,16.35086171,-6.824832415
8280.036,29880.036,16.3751064,-6.823824891
8280.036,30240.036,16.3988525,-6.822834438
8280.036,30600.036,16.42211528,-6.821860635
8280.036,30960.036,16.44490938,-6.820903071
8280.036,31320.036,16.46724887,-6.819961353
8280.036,31680.036,16.48914723,-6.819035097
8280.036,32040.036,16.51061745,-6.818123933
8280.036,32400.036,16.53167198,-6.8172275
8280.036,32760.036,16.5523228,-6.816345451
8280.036,33120.036,16.57258145,-6.815477447
8280.036,33480.036,16.592459,-6.814623162
8280.036,33840.036,16.61196615,-6.813782278
8280.036,34200.036,16.63111316,-6.812954486
8280.036,34560.036,16.64990994,-6.812139489
8280.036,34920.036,16.66836603,-6.811336995
8280.036,35280.036,16.68649063,-6.810546724
8280.036,35640.036,16.70429259,-6.809768402
8640.036,0.036,0,-0.048003211
8640.036,360.036,0,-1.350391804
8640.036,720.036,0,-2.903100798
8640.036,1080.036,0,-5.31894071
8640.036,1440.036,3.19338709,-7.030647818
8640.036,1800.036,4.735613919,-7.026308851
8640.036,2160.036,5.816372044,-7.021771136
8640.036,2520.036,6.669959874,-7.01710171
8640.036,2880.036,7.380344385,-7.012353522
8640.036,3240.036,7.989645464,-7.007568347
8640.036,3600.036,8.522746391,-7.002779071
8640.036,3960.036,8.995877041,-6.998011489
8640.036,4320.036,9.420352392,-6.993285724
8640.036,4680.036,9.804447847,-6.988617358
8640.036,5040.036,10.15443785,-6.984018324
8640.036,5400.036,10.47521513,-6.979497623
8640.036,5760.036,10.77068159,-6.975061901
8640.036,6120.036,11.0440066,-6.97071591
8640.036,6480.036,11.2978042,-6.966462879
8640.036,6840.036,11.53425846,-6.962304813
8640.036,7200.036,11.75521445,-6.958242741
8640.036,7560.036,11.96224599,-6.954276907
8640.036,7920.036,12.15670678,-6.950406937
8640.036,8280.036,12.33976989,-6.946631965
8640.036,8640.036,12.5124586,-6.942950742
8640.036,9000.036,12.67567086,-6.939361719
8640.036,9360.036,12.83019881,-6.935863121
8640.036,9720.036,12.97674473,-6.932453003
8640.036,10080.036,13.11593393,-6.929129298
8640.036,10440.036,13.2483255,-6.925889852
8640.036,10800.036,13.37442116,-6.922732459
8640.036,11160.036,13.49467277,-6.919654881
8640.036,11520.036,13.60948851,-6.916654874
8640.036,11880.036,13.71923829,-6.913730198
8640.036,12240.036,13.82425822,-6.910878635
8640.036,12600.036,13.92485452,-6.908097997
8640.036,12960.036,14.02130686,-6.905386131
8640.036,13320.036,14.11387128,-6.902740932
8640.036,13680.036,14.20278263,-6.900160341
8640.036,14040.036,14.28825686,-6.897642352
8640.036,14400.036,14.37049284,-6.895185012
8640.036,14760.036,14.44967413,-6.892786426
8640.036,15120.036,14.5259704,-6.890444754
8640.036,15480.036,14.59953876,-6.888158215
8640.036,15840.036,14.67052495,-6.885925081
8640.036,16200.036,14.73906434,-6.883743685
8640.036,16560.036,14.80528284,-6.881612413
8640.036,16920.036,14.86929776,-6.879529705
8640.036,17280.036,14.93121854,-6.877494057
8640.036,17640.036,14.99114737,-6.875504016
8640.036,18000.036,15.04917984,-6.87355818
8640.036,18360.036,15.10540543,-6.871655195
8640.036,18720.036,15.15990802,-6.869793757
8640.036,19080.036,15.21276633,-6.867972606
8640.036,19440.036,15.2640543,-6.86619053
8640.036,19800.036,15.31384145,-6.864446359
8640.036,20160.036,15.36219323,-6.862738962
8640.036,20520.036,15.4091713,-6.861067253
8640.036,20880.036,15.4548338,-6.859430181
8640.036,21240.036,15.49923562,-6.857826735
8640.036,21600.036,15.54242861,-6.856255939
8640.036,21960.036,15.58446178,-6.85471685
8640.036,22320.036,15.62538152,-6.853208563
8640.036,22680.036,15.66523176,-6.851730199
8640.036,23040.036,15.70405413,-6.850280914
8640.036,23400.036,15.74188811,-6.848859893
8640.036,23760.036,15.77877117,-6.847466348
8640.036,24120.036,15.81473891,-6.846099519
8640.036,24480.036,15.84982514,-6.844758673
8640.036,24840.036,15.88406205,-6.843443102
8640.036,25200.036,15.91748024,-6.842152121
8640.036,25560.036,15.95010886,-6.84088507
8640.036,25920.036,15.9819757,-6.83964131
8640.036,26280.036,16.01310723,-6.838420225
8640.036,26640.036,16.04352872,-6.837221218
8640.036,27000.036,16.07326429,-6.836043713
8640.036,27360.036,16.10233696,-6.834887153
8640.036,27720.036,16.13076873,-6.833750999
8640.036,28080.036,16.15858065,-6.83263473
8640.036,28440.036,16.18579284,-6.831537842
8640.036,28800.036,16.21242454,-6.830459846
8640.036,29160.036,16.23849422,-6.829400271
8640.036,29520.036,16.26401951,-6.828358659
8640.036,29880.036,16.28901736,-6.827334568
8640.036,30240.036,16.313504,-6.82632757
8640.036,30600.036,16.33749498,-6.825337249
8640.036,30960.036,16.36100526,-6.824363203
8640.036,31320.036,16.38404918,-6.823405043
8640.036,31680.036,16.40664051,-6.82246239
8640.036,32040.036,16.4287925,-6.82153488
8640.036,32400.036,16.45051786,-6.820622156
8640.036,32760.036,16.47182884,-6.819723874
8640.036,33120.036,16.49273721,-6.818839701
8640.036,33480.036,16.5132543,-6.817969313
8640.036,33840.036,16.53339101,-6.817112396
8640.036,34200.036,16.55315785,-6.816268644
8640.036,34560.036,16.57256494,-6.815437761
8640.036,34920.036,16.59162204,-6.814619461
8640.036,35280.036,16.61033854,-6.813813463
8640.036,35640.036,16.62872351,-6.813019497
9000.036,0.036,0,-0.046086053
9000.036,360.036,0,-1.292853735
9000.036,720.036,0,-2.760936584
9000.036,1080.036,0,-4.890195665
9000.036,1440.036,2.854627403,-7.030610317
9000.036,1800.036,4.476563816,-7.026534143
9000.036,2160.036,5.581687143,-7.022256212
9000.036,2520.036,6.447239471,-7.017839511
9000.036,2880.036,7.165025875,-7.013334292
9000.036,3240.036,7.779666784,-7.008780628
9000.036,3600.036,8.317060462,-7.004210419
9000.036,3960.036,8.793908481,-6.999648993
9000.036,4320.036,9.221764314,-6.995116375
9000.036,4680.036,9.609030722,-6.990628308
9000.036,5040.036,9.962052579,-6.986197064
9000.036,5400.036,10.28576236,-6.981832106
9000.036,5760.036,10.58408457,-6.977540615
9000.036,6120.036,10.86020143,-6.973327922
9000.036,6480.036,11.11673414,-6.969197854
9000.036,6840.036,11.3558706,-6.965153022
9000.036,7200.036,11.57945791,-6.961195049
9000.036,7560.036,11.78907078,-6.95732476
9000.036,7920.036,11.98606331,-6.953542338
9000.036,8280.036,12.1716087,-6.94984745
9000.036,8640.036,12.34673029,-6.946239353
9000.036,9000.036,12.51232609,-6.942716975
9000.036,9360.036,12.6691884,-6.939278993
9000.036,9720.036,12.81801975,-6.935923881
9000.036,10080.036,12.95944581,-6.932649969
9000.036,10440.036,13.09402614,-6.929455471
9000.036,10800.036,13.22226304,-6.926338524
9000.036,11160.036,13.344609,-6.923297213
9000.036,11520.036,13.46147295,-6.92032959
9000.036,11880.036,13.57322558,-6.917433695
9000.036,12240.036,13.68020386,-6.914607566
9000.036,12600.036,13.78271488,-6.911849256
9000.036,12960.036,13.88103926,-6.909156834
9000.036,13320.036,13.97543394,-6.906528403
9000.036,13680.036,14.06613476,-6.903962095
9000.036,14040.036,14.15335861,-6.901456082
9000.036,14400.036,14.23730536,-6.89900858
9000.036,14760.036,14.31815951,-6.896617844
9000.036,15120.036,14.39609171,-6.89428218
9000.036,15480.036,14.47126002,-6.891999937
9000.036,15840.036,14.54381112,-6.889769514
9000.036,16200.036,14.61388129,-6.887589357
9000.036,16560.036,14.68159738,-6.885457958
9000.036,16920.036,14.74707759,-6.883373858
9000.036,17280.036,14.81043221,-6.881335645
9000.036,17640.036,14.87176431,-6.879341951
9000.036,18000.036,14.9311703,-6.877391453
9000.036,18360.036,14.98874048,-6.875482874
9000.036,18720.036,15.04455953,-6.873614978
9000.036,19080.036,15.09870693,-6.871786571
